1584.9,6507976,8216340,1169936,3,"5069:896340kB;5070:262860kB;5072:10736kB"
1590.0,6507976,8216340,1169936,3,"5069:896340kB;5070:262860kB;5072:10736kB"
1595.0,6507976,8216340,1169936,3,"5069:896340kB;5070:262860kB;5072:10736kB"
1600.0,6507976,8216340,1169936,3,"5069:896340kB;5070:262860kB;5072:10736kB"
1605.0,6507976,8216340,1169936,3,"5069:896340kB;5070:262860kB;5072:10736kB"
1610.0,6507976,8216340,1169936,3,"5069:896340kB;5070:262860kB;5072:10736kB"
1615.0,6507976,8216340,1169936,3,"5069:896340kB;5070:262860kB;5072:10736kB"
1620.1,6930064,8216340,764380,3,"5069:490784kB;5070:262860kB;5072:10736kB"
1625.1,6507228,8216340,1042708,3,"5069:769112kB;5070:262860kB;5072:10736kB"
1630.1,6507188,8216340,1187552,3,"5069:913956kB;5070:262860kB;5072:10736kB"
1635.1,6507188,8216340,1187552,3,"5069:913956kB;5070:262860kB;5072:10736kB"
1640.1,6507196,8216340,1187552,3,"5069:913956kB;5070:262860kB;5072:10736kB"
1645.1,6507196,8216340,1187552,3,"5069:913956kB;5070:262860kB;5072:10736kB"
1650.1,6507196,8216340,1187552,3,"5069:913956kB;5070:262860kB;5072:10736kB"
1655.2,6507196,8216340,1187552,3,"5069:913956kB;5070:262860kB;5072:10736kB"
1660.2,6507196,8216340,1187552,3,"5069:913956kB;5070:262860kB;5072:10736kB"
1665.2,6507196,8216340,1187552,3,"5069:913956kB;5070:262860kB;5072:10736kB"
1670.2,6507196,8216340,1187552,3,"5069:913956kB;5070:262860kB;5072:10736kB"
1675.2,6507196,8216340,1187552,3,"5069:913956kB;5070:262860kB;5072:10736kB"
1680.3,6506440,8216340,1187552,3,"5069:913956kB;5070:262860kB;5072:10736kB"
1685.3,6505180,8216340,1187552,3,"5069:913956kB;5070:262860kB;5072:10736kB"
1690.3,6495604,8216340,1187552,3,"5069:913956kB;5070:262860kB;5072:10736kB"
1695.3,6495604,8216340,1187556,3,"5069:913956kB;5070:262860kB;5072:10740kB"
1700.4,6495604,8216340,1187556,3,"5069:913956kB;5070:262860kB;5072:10740kB"
1705.4,6495604,8216340,1187556,3,"5069:913956kB;5070:262860kB;5072:10740kB"
1710.4,6495604,8216340,1187556,3,"5069:913956kB;5070:262860kB;5072:10740kB"
1715.4,6489256,8216340,1187556,3,"5069:913956kB;5070:262860kB;5072:10740kB"
1720.4,6489556,8216340,1187556,3,"5069:913956kB;5070:262860kB;5072:10740kB"
1725.5,6489556,8216340,1187556,3,"5069:913956kB;5070:262860kB;5072:10740kB"
1730.5,6489556,8216340,1187556,3,"5069:913956kB;5070:262860kB;5072:10740kB"
1735.5,6489556,8216340,1187556,3,"5069:913956kB;5070:262860kB;5072:10740kB"
1740.5,6489556,8216340,1187556,3,"5069:913956kB;5070:262860kB;5072:10740kB"
1745.5,6489556,8216340,1187556,3,"5069:913956kB;5070:262860kB;5072:10740kB"
1750.5,6489556,8216340,1187556,3,"5069:913956kB;5070:262860kB;5072:10740kB"
1755.5,6489556,8216340,1187556,3,"5069:913956kB;5070:262860kB;5072:10740kB"
1760.6,6489556,8216340,1187556,3,"5069:913956kB;5070:262860kB;5072:10740kB"
1765.6,6489556,8216340,1187556,3,"5069:913956kB;5070:262860kB;5072:10740kB"
1770.6,6489556,8216340,1187556,3,"5069:913956kB;5070:262860kB;5072:10740kB"
1775.6,6489556,8216340,1187556,3,"5069:913956kB;5070:262860kB;5072:10740kB"
1780.6,6489556,8216340,1187556,3,"5069:913956kB;5070:262860kB;5072:10740kB"
1785.6,6940268,8216340,755776,3,"5069:482176kB;5070:262860kB;5072:10740kB"
1790.7,6616108,8216340,1082240,3,"5069:808640kB;5070:262860kB;5072:10740kB"
1795.7,6492104,8216340,1205656,3,"5069:932056kB;5070:262860kB;5072:10740kB"
1800.7,6491096,8216340,1205656,3,"5069:932056kB;5070:262860kB;5072:10740kB"
1805.7,6490340,8216340,1205656,3,"5069:932056kB;5070:262860kB;5072:10740kB"
1810.7,6490340,8216340,1205656,3,"5069:932056kB;5070:262860kB;5072:10740kB"
1815.8,6490340,8216340,1205656,3,"5069:932056kB;5070:262860kB;5072:10740kB"
1820.8,6490340,8216340,1205656,3,"5069:932056kB;5070:262860kB;5072:10740kB"
1825.8,6490340,8216340,1205660,3,"5069:932056kB;5070:262860kB;5072:10744kB"
1830.8,6490340,8216340,1205660,3,"5069:932056kB;5070:262860kB;5072:10744kB"
1835.8,6483648,8216340,1196756,3,"5069:932056kB;5070:253956kB;5072:10744kB"
1840.8,6483584,8216340,1213008,3,"5069:932056kB;5070:270208kB;5072:10744kB"
1845.9,6483584,8216340,1213008,3,"5069:932056kB;5070:270208kB;5072:10744kB"
1850.9,6483584,8216340,1213008,3,"5069:932056kB;5070:270208kB;5072:10744kB"
1855.9,6483584,8216340,1213008,3,"5069:932056kB;5070:270208kB;5072:10744kB"
1860.9,6483584,8216340,1213008,3,"5069:932056kB;5070:270208kB;5072:10744kB"
1865.9,6483584,8216340,1213008,3,"5069:932056kB;5070:270208kB;5072:10744kB"
1870.9,6483584,8216340,1213008,3,"5069:932056kB;5070:270208kB;5072:10744kB"
1875.9,6483584,8216340,1213008,3,"5069:932056kB;5070:270208kB;5072:10744kB"
1881.0,6482828,8216340,1213008,3,"5069:932056kB;5070:270208kB;5072:10744kB"
1886.0,6482828,8216340,1213008,3,"5069:932056kB;5070:270208kB;5072:10744kB"
1891.0,6481316,8216340,1213008,3,"5069:932056kB;5070:270208kB;5072:10744kB"
1896.0,6481316,8216340,1213008,3,"5069:932056kB;5070:270208kB;5072:10744kB"
1901.0,6481316,8216340,1213008,3,"5069:932056kB;5070:270208kB;5072:10744kB"
1906.1,6481316,8216340,1213008,3,"5069:932056kB;5070:270208kB;5072:10744kB"
1911.1,6477536,8216340,1213008,3,"5069:932056kB;5070:270208kB;5072:10744kB"
1916.1,6477540,8216340,1213008,3,"5069:932056kB;5070:270208kB;5072:10744kB"
1921.1,6476784,8216340,1213008,3,"5069:932056kB;5070:270208kB;5072:10744kB"
1926.5,6476784,8216340,1213008,3,"5069:932056kB;5070:270208kB;5072:10744kB"
1931.6,6475776,8216340,1213008,3,"5069:932056kB;5070:270208kB;5072:10744kB"
1936.6,6475524,8216340,1213008,3,"5069:932056kB;5070:270208kB;5072:10744kB"
1941.7,6475524,8216340,1213008,3,"5069:932056kB;5070:270208kB;5072:10744kB"
1946.7,6474516,8216340,1213008,3,"5069:932056kB;5070:270208kB;5072:10744kB"
1951.7,7109872,8216340,519772,3,"5069:238820kB;5070:270208kB;5072:10744kB"
1956.7,6853756,8216340,845492,3,"5069:564540kB;5070:270208kB;5072:10744kB"
1961.8,6508668,8216340,1164792,3,"5069:883840kB;5070:270208kB;5072:10744kB"
1966.8,6460788,8216340,1231532,3,"5069:950580kB;5070:270208kB;5072:10744kB"
1971.8,6460788,8216340,1231532,3,"5069:950580kB;5070:270208kB;5072:10744kB"
1976.8,6459024,8216340,1231536,3,"5069:950580kB;5070:270208kB;5072:10748kB"
1981.8,6459024,8216340,1231536,3,"5069:950580kB;5070:270208kB;5072:10748kB"
1986.9,6459028,8216340,1231536,3,"5069:950580kB;5070:270208kB;5072:10748kB"
1991.9,6459028,8216340,1231536,3,"5069:950580kB;5070:270208kB;5072:10748kB"
1996.9,6459028,8216340,1231536,3,"5069:950580kB;5070:270208kB;5072:10748kB"
2001.9,6459028,8216340,1231536,3,"5069:950580kB;5070:270208kB;5072:10748kB"
2006.9,6458776,8216340,1231536,3,"5069:950580kB;5070:270208kB;5072:10748kB"
2012.0,6458776,8216340,1231536,3,"5069:950580kB;5070:270208kB;5072:10748kB"
2017.0,6456760,8216340,1231536,3,"5069:950580kB;5070:270208kB;5072:10748kB"
2022.0,6456760,8216340,1231536,3,"5069:950580kB;5070:270208kB;5072:10748kB"
2027.0,6456760,8216340,1231536,3,"5069:950580kB;5070:270208kB;5072:10748kB"
2032.0,6456760,8216340,1231536,3,"5069:950580kB;5070:270208kB;5072:10748kB"
2037.0,6456760,8216340,1231536,3,"5069:950580kB;5070:270208kB;5072:10748kB"
2042.0,6456760,8216340,1231536,3,"5069:950580kB;5070:270208kB;5072:10748kB"
2047.1,6456760,8216340,1231536,3,"5069:950580kB;5070:270208kB;5072:10748kB"
2052.1,6456760,8216340,1231536,3,"5069:950580kB;5070:270208kB;5072:10748kB"
2057.1,6456760,8216340,1231536,3,"5069:950580kB;5070:270208kB;5072:10748kB"
2062.1,6456760,8216340,1231536,3,"5069:950580kB;5070:270208kB;5072:10748kB"
2067.1,6456760,8216340,1231536,3,"5069:950580kB;5070:270208kB;5072:10748kB"
2072.2,6456760,8216340,1231536,3,"5069:950580kB;5070:270208kB;5072:10748kB"
2077.2,6456760,8216340,1231536,3,"5069:950580kB;5070:270208kB;5072:10748kB"
2082.2,6456760,8216340,1231540,3,"5069:950580kB;5070:270208kB;5072:10752kB"
2087.2,6456760,8216340,1231540,3,"5069:950580kB;5070:270208kB;5072:10752kB"
2092.2,6456760,8216340,1231540,3,"5069:950580kB;5070:270208kB;5072:10752kB"
2097.2,6456760,8216340,1231540,3,"5069:950580kB;5070:270208kB;5072:10752kB"
2102.2,6456760,8216340,1231540,3,"5069:950580kB;5070:270208kB;5072:10752kB"
2107.3,6456760,8216340,1231540,3,"5069:950580kB;5070:270208kB;5072:10752kB"
2112.3,6456760,8216340,1231540,3,"5069:950580kB;5070:270208kB;5072:10752kB"
2117.3,6456760,8216340,1231540,3,"5069:950580kB;5070:270208kB;5072:10752kB"
2122.3,6456760,8216340,1231540,3,"5069:950580kB;5070:270208kB;5072:10752kB"
2127.3,6878436,8216340,790004,3,"5069:509044kB;5070:270208kB;5072:10752kB"
2132.4,6904928,8216340,800300,3,"5069:519340kB;5070:270208kB;5072:10752kB"
2137.4,6505712,8216340,1091292,3,"5069:810332kB;5070:270208kB;5072:10752kB"
2142.4,6441956,8216340,1250520,3,"5069:969560kB;5070:270208kB;5072:10752kB"
2147.4,6441956,8216340,1250520,3,"5069:969560kB;5070:270208kB;5072:10752kB"
2152.5,6441956,8216340,1250520,3,"5069:969560kB;5070:270208kB;5072:10752kB"
2157.5,6441956,8216340,1250520,3,"5069:969560kB;5070:270208kB;5072:10752kB"
2162.5,6441956,8216340,1250520,3,"5069:969560kB;5070:270208kB;5072:10752kB"
2167.5,6441956,8216340,1250520,3,"5069:969560kB;5070:270208kB;5072:10752kB"
2172.5,6441956,8216340,1250520,3,"5069:969560kB;5070:270208kB;5072:10752kB"
2177.5,6441956,8216340,1250520,3,"5069:969560kB;5070:270208kB;5072:10752kB"
2182.5,6441960,8216340,1250520,3,"5069:969560kB;5070:270208kB;5072:10752kB"
2187.5,6441960,8216340,1250520,3,"5069:969560kB;5070:270208kB;5072:10752kB"
2192.6,6439824,8216340,1256900,3,"5069:969560kB;5070:276588kB;5072:10752kB"
2197.6,6439572,8216340,1256900,3,"5069:969560kB;5070:276588kB;5072:10752kB"
2202.6,6438816,8216340,1256900,3,"5069:969560kB;5070:276588kB;5072:10752kB"
2207.6,6435540,8216340,1256904,3,"5069:969560kB;5070:276588kB;5072:10756kB"
2212.6,6435540,8216340,1256904,3,"5069:969560kB;5070:276588kB;5072:10756kB"
2217.7,6431760,8216340,1256904,3,"5069:969560kB;5070:276588kB;5072:10756kB"
2222.7,6429744,8216340,1256904,3,"5069:969560kB;5070:276588kB;5072:10756kB"
2227.7,6428736,8216340,1256904,3,"5069:969560kB;5070:276588kB;5072:10756kB"
2232.7,6428736,8216340,1256904,3,"5069:969560kB;5070:276588kB;5072:10756kB"
2237.7,6426360,8216340,1256904,3,"5069:969560kB;5070:276588kB;5072:10756kB"
2242.7,6426360,8216340,1256904,3,"5069:969560kB;5070:276588kB;5072:10756kB"
2247.8,6425384,8216340,1256904,3,"5069:969560kB;5070:276588kB;5072:10756kB"
2252.8,6424884,8216340,1256904,3,"5069:969560kB;5070:276588kB;5072:10756kB"
2257.8,6425544,8216340,1256904,3,"5069:969560kB;5070:276588kB;5072:10756kB"
2262.8,6424580,8216340,1256904,3,"5069:969560kB;5070:276588kB;5072:10756kB"
2267.8,6425448,8216340,1256904,3,"5069:969560kB;5070:276588kB;5072:10756kB"
2272.8,6424692,8216340,1256904,3,"5069:969560kB;5070:276588kB;5072:10756kB"
2277.8,6424692,8216340,1256904,3,"5069:969560kB;5070:276588kB;5072:10756kB"
2282.9,6425596,8216340,1256904,3,"5069:969560kB;5070:276588kB;5072:10756kB"
2287.9,6426556,8216340,1256904,3,"5069:969560kB;5070:276588kB;5072:10756kB"
2292.9,6420764,8216340,1256904,3,"5069:969560kB;5070:276588kB;5072:10756kB"
2297.9,6420764,8216340,1256904,3,"5069:969560kB;5070:276588kB;5072:10756kB"
2302.9,6420764,8216340,1256904,3,"5069:969560kB;5070:276588kB;5072:10756kB"
2307.9,6420788,8216340,1256904,3,"5069:969560kB;5070:276588kB;5072:10756kB"
2313.0,6420032,8216340,1256904,3,"5069:969560kB;5070:276588kB;5072:10756kB"
2318.0,6421320,8216340,1256904,3,"5069:969560kB;5070:276588kB;5072:10756kB"
2323.0,6421088,8216340,1256904,3,"5069:969560kB;5070:276588kB;5072:10756kB"
2328.0,6897228,8216340,781924,3,"5069:494580kB;5070:276588kB;5072:10756kB"
2333.0,6472584,8216340,1042908,3,"5069:755564kB;5070:276588kB;5072:10756kB"
2338.0,6392432,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2343.1,6392432,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2348.1,6392432,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2353.1,6392432,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2358.1,6392664,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2363.1,6392968,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2368.1,6393616,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2373.1,6393616,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2378.1,6395324,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2383.2,6395324,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2388.2,6395228,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2393.2,6394504,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2398.2,6394504,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2403.2,6394504,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2408.2,6393808,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2413.2,6394628,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2418.3,6393932,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2423.3,6393872,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2428.3,6393872,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2433.3,6393872,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2438.3,6393872,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2443.3,6393872,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2448.3,6393872,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2453.4,6393876,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2458.4,6393876,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2463.4,6393876,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2468.4,6393876,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2473.4,6393876,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2478.4,6393876,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2483.4,6393060,8216340,1276364,3,"5069:989016kB;5070:276588kB;5072:10760kB"
2488.4,6393060,8216340,1276368,3,"5069:989016kB;5070:276588kB;5072:10764kB"
2493.5,6392676,8216340,1276368,3,"5069:989016kB;5070:276588kB;5072:10764kB"
2498.5,6392676,8216340,1276368,3,"5069:989016kB;5070:276588kB;5072:10764kB"
2503.5,6399672,8216340,1276368,3,"5069:989016kB;5070:276588kB;5072:10764kB"
2508.5,6399672,8216340,1276368,3,"5069:989016kB;5070:276588kB;5072:10764kB"
2513.5,6852756,8216340,828496,3,"5069:541144kB;5070:276588kB;5072:10764kB"
2518.5,6434168,8216340,1118280,3,"5069:830928kB;5070:276588kB;5072:10764kB"
2523.6,6267600,8216340,1410800,3,"5069:1123448kB;5070:276588kB;5072:10764kB"
2528.6,5727568,8216340,1954192,3,"5069:1666840kB;5070:276588kB;5072:10764kB"
2533.6,5619452,8216340,1917444,3,"5069:1630092kB;5070:276588kB;5072:10764kB"
2538.6,5648752,8216340,1917444,3,"5069:1630092kB;5070:276588kB;5072:10764kB"
2543.6,5705200,8216340,1917444,3,"5069:1630092kB;5070:276588kB;5072:10764kB"
2548.7,5736376,8216340,1917444,3,"5069:1630092kB;5070:276588kB;5072:10764kB"
2553.7,5742920,8216340,1917444,3,"5069:1630092kB;5070:276588kB;5072:10764kB"
2558.7,5746328,8216340,1917444,3,"5069:1630092kB;5070:276588kB;5072:10764kB"
2563.7,5746076,8216340,1917444,3,"5069:1630092kB;5070:276588kB;5072:10764kB"
2568.7,5746772,8216340,1917444,3,"5069:1630092kB;5070:276588kB;5072:10764kB"
2573.7,5746772,8216340,1917444,3,"5069:1630092kB;5070:276588kB;5072:10764kB"
2578.8,5973784,8216340,1704984,3,"5069:1630092kB;5070:64128kB;5072:10764kB"
2583.8,5520832,8216340,2111276,3,"5069:1630092kB;5070:470420kB;5072:10764kB"
2588.8,5504892,8216340,2178988,3,"5069:1630092kB;5070:538132kB;5072:10764kB"
2593.8,5504892,8216340,2178992,3,"5069:1630092kB;5070:538132kB;5072:10768kB"
2598.8,5504892,8216340,2178992,3,"5069:1630092kB;5070:538132kB;5072:10768kB"
2603.8,5504892,8216340,2178992,3,"5069:1630092kB;5070:538132kB;5072:10768kB"
2609.2,5504892,8216340,2178992,3,"5069:1630092kB;5070:538132kB;5072:10768kB"
2614.2,5504892,8216340,2178992,3,"5069:1630092kB;5070:538132kB;5072:10768kB"
2619.2,5504892,8216340,2178992,3,"5069:1630092kB;5070:538132kB;5072:10768kB"
2624.2,5504892,8216340,2178992,3,"5069:1630092kB;5070:538132kB;5072:10768kB"
2629.2,5504892,8216340,2178992,3,"5069:1630092kB;5070:538132kB;5072:10768kB"
2634.3,5504892,8216340,2178992,3,"5069:1630092kB;5070:538132kB;5072:10768kB"
2639.3,5504892,8216340,2178992,3,"5069:1630092kB;5070:538132kB;5072:10768kB"
2644.3,5504892,8216340,2178992,3,"5069:1630092kB;5070:538132kB;5072:10768kB"
2649.3,7053480,8216340,646788,3,"5069:97888kB;5070:538132kB;5072:10768kB"
2654.4,6539360,8216340,1160648,3,"5069:611748kB;5070:538132kB;5072:10768kB"
2659.4,6178032,8216340,1517356,3,"5069:968456kB;5070:538132kB;5072:10768kB"
2664.5,5894592,8216340,1801612,3,"5069:1252712kB;5070:538132kB;5072:10768kB"
2669.5,5309600,8216340,2380960,3,"5069:1832060kB;5070:538132kB;5072:10768kB"
2674.5,5372480,8216340,2245496,3,"5069:1696596kB;5070:538132kB;5072:10768kB"
2679.5,5382856,8216340,2245496,3,"5069:1696596kB;5070:538132kB;5072:10768kB"
2684.5,5419484,8216340,2245496,3,"5069:1696596kB;5070:538132kB;5072:10768kB"
2689.5,5432872,8216340,2245496,3,"5069:1696596kB;5070:538132kB;5072:10768kB"
2694.6,5433160,8216340,2245496,3,"5069:1696596kB;5070:538132kB;5072:10768kB"
2699.6,5433556,8216340,2245496,3,"5069:1696596kB;5070:538132kB;5072:10768kB"
2704.6,5433304,8216340,2245496,3,"5069:1696596kB;5070:538132kB;5072:10768kB"
2709.6,5433304,8216340,2245496,3,"5069:1696596kB;5070:538132kB;5072:10768kB"
2714.6,5433304,8216340,2245496,3,"5069:1696596kB;5070:538132kB;5072:10768kB"
2719.6,5432800,8216340,2245500,3,"5069:1696596kB;5070:538132kB;5072:10772kB"
2724.7,5432804,8216340,2245500,3,"5069:1696596kB;5070:538132kB;5072:10772kB"
2729.7,5432804,8216340,2245500,3,"5069:1696596kB;5070:538132kB;5072:10772kB"
2734.7,5432804,8216340,2245500,3,"5069:1696596kB;5070:538132kB;5072:10772kB"
2739.7,5433212,8216340,2245500,3,"5069:1696596kB;5070:538132kB;5072:10772kB"
2744.7,5433212,8216340,2245500,3,"5069:1696596kB;5070:538132kB;5072:10772kB"
2749.7,5433944,8216340,2245500,3,"5069:1696596kB;5070:538132kB;5072:10772kB"
2754.7,5432936,8216340,2245500,3,"5069:1696596kB;5070:538132kB;5072:10772kB"
2759.8,5432936,8216340,2245500,3,"5069:1696596kB;5070:538132kB;5072:10772kB"
2764.8,5432936,8216340,2245500,3,"5069:1696596kB;5070:538132kB;5072:10772kB"
2769.8,5434960,8216340,2245500,3,"5069:1696596kB;5070:538132kB;5072:10772kB"
2774.8,5434456,8216340,2245500,3,"5069:1696596kB;5070:538132kB;5072:10772kB"
2779.8,5434456,8216340,2245500,3,"5069:1696596kB;5070:538132kB;5072:10772kB"
2784.8,5434456,8216340,2245500,3,"5069:1696596kB;5070:538132kB;5072:10772kB"
2789.9,5434456,8216340,2245500,3,"5069:1696596kB;5070:538132kB;5072:10772kB"
2794.9,5434460,8216340,2245500,3,"5069:1696596kB;5070:538132kB;5072:10772kB"
2799.9,5434460,8216340,2245500,3,"5069:1696596kB;5070:538132kB;5072:10772kB"
2804.9,6595804,8216340,1101796,3,"5069:552892kB;5070:538132kB;5072:10772kB"
2809.9,6531796,8216340,1167024,3,"5069:618120kB;5070:538132kB;5072:10772kB"
2814.9,6531796,8216340,1167024,3,"5069:618120kB;5070:538132kB;5072:10772kB"
2819.9,6531796,8216340,1167024,3,"5069:618120kB;5070:538132kB;5072:10772kB"
2825.0,6614172,8216340,1090336,3,"5069:618120kB;5070:461444kB;5072:10772kB"
2830.0,6492900,8216340,1195532,3,"5069:618120kB;5070:566640kB;5072:10772kB"
2835.0,6492900,8216340,1195532,3,"5069:618120kB;5070:566640kB;5072:10772kB"
2840.0,6492900,8216340,1195532,3,"5069:618120kB;5070:566640kB;5072:10772kB"
2845.0,6492900,8216340,1195532,3,"5069:618120kB;5070:566640kB;5072:10772kB"
2850.0,6492900,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2855.1,6492900,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2860.1,6492900,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2865.1,6492904,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2870.1,6489636,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2875.2,6489636,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2880.2,6487872,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2885.2,6487872,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2890.2,6487872,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2895.2,6487872,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2900.2,6487872,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2905.2,6484092,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2910.3,6483588,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2915.3,6481068,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2920.3,6479808,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2925.3,6476036,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2930.4,6476036,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2935.4,6477476,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2940.4,6476216,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2945.4,6476216,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2950.4,6476216,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2955.4,6476216,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2960.4,6476216,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2965.4,6476216,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2970.5,6476216,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2975.5,6476216,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2980.5,6476216,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2985.5,6476216,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2990.5,6476220,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
2995.5,6475968,8216340,1195536,3,"5069:618120kB;5070:566640kB;5072:10776kB"
3000.5,6475968,8216340,1195540,3,"5069:618120kB;5070:566640kB;5072:10780kB"
3005.6,6475716,8216340,1195540,3,"5069:618120kB;5070:566640kB;5072:10780kB"
3010.6,6475716,8216340,1195540,3,"5069:618120kB;5070:566640kB;5072:10780kB"
3015.6,6475716,8216340,1195540,3,"5069:618120kB;5070:566640kB;5072:10780kB"
3020.6,6475716,8216340,1195540,3,"5069:618120kB;5070:566640kB;5072:10780kB"
3025.6,6475716,8216340,1195540,3,"5069:618120kB;5070:566640kB;5072:10780kB"
3030.6,6475716,8216340,1195540,3,"5069:618120kB;5070:566640kB;5072:10780kB"
3035.6,6475716,8216340,1195540,3,"5069:618120kB;5070:566640kB;5072:10780kB"
3040.6,6475716,8216340,1195540,3,"5069:618120kB;5070:566640kB;5072:10780kB"
3045.7,6475464,8216340,1195540,3,"5069:618120kB;5070:566640kB;5072:10780kB"
3050.7,6475464,8216340,1195540,3,"5069:618120kB;5070:566640kB;5072:10780kB"
3055.7,6475464,8216340,1195540,3,"5069:618120kB;5070:566640kB;5072:10780kB"
3060.7,6475464,8216340,1195540,3,"5069:618120kB;5070:566640kB;5072:10780kB"
3065.7,6475464,8216340,1195540,3,"5069:618120kB;5070:566640kB;5072:10780kB"
3070.7,6474536,8216340,1195540,3,"5069:618120kB;5070:566640kB;5072:10780kB"
3075.7,6474552,8216340,1195540,3,"5069:618120kB;5070:566640kB;5072:10780kB"
3080.7,6474572,8216340,1195540,3,"5069:618120kB;5070:566640kB;5072:10780kB"
3085.8,6476040,8216340,1195540,3,"5069:618120kB;5070:566640kB;5072:10780kB"
3090.8,6475284,8216340,1195540,3,"5069:618120kB;5070:566640kB;5072:10780kB"
3095.8,6750844,8216340,879560,3,"5069:618120kB;5070:250660kB;5072:10780kB"
3100.9,6447008,8216340,1226168,3,"5069:618120kB;5070:597268kB;5072:10780kB"
3105.9,6449476,8216340,1226172,3,"5069:618120kB;5070:597268kB;5072:10784kB"
3110.9,6448216,8216340,1226172,3,"5069:618120kB;5070:597268kB;5072:10784kB"
3115.9,6448216,8216340,1226172,3,"5069:618120kB;5070:597268kB;5072:10784kB"
3120.9,6448216,8216340,1226172,3,"5069:618120kB;5070:597268kB;5072:10784kB"
3125.9,6448216,8216340,1226172,3,"5069:618120kB;5070:597268kB;5072:10784kB"
3130.9,6448216,8216340,1226172,3,"5069:618120kB;5070:597268kB;5072:10784kB"
3135.9,6448216,8216340,1226172,3,"5069:618120kB;5070:597268kB;5072:10784kB"
