t_s,mem_available_kb,mem_total_kb,matching_rss_kb,n_matching,detail
0.0,7632360,8216160,47688,4,"5392:6208kB;5748:16148kB;5749:14856kB;5750:10476kB"
1543.9,5823724,8216160,1828020,2,"5748:1817280kB;5750:10740kB"
1548.9,5823724,8216160,1828020,2,"5748:1817280kB;5750:10740kB"
1553.9,5823724,8216160,1828020,2,"5748:1817280kB;5750:10740kB"
1558.9,5823724,8216160,1828020,2,"5748:1817280kB;5750:10740kB"
1563.9,5823724,8216160,1828020,2,"5748:1817280kB;5750:10740kB"
1569.0,5823724,8216160,1828024,2,"5748:1817280kB;5750:10744kB"
1574.0,5823724,8216160,1828024,2,"5748:1817280kB;5750:10744kB"
1579.0,5823724,8216160,1828024,2,"5748:1817280kB;5750:10744kB"
1584.0,5823724,8216160,1828024,2,"5748:1817280kB;5750:10744kB"
1589.0,5823724,8216160,1828024,2,"5748:1817280kB;5750:10744kB"
1594.0,7584872,8216160,70696,2,"5748:59952kB;5750:10744kB"
1599.0,6732960,8216160,820448,2,"5748:809704kB;5750:10744kB"
1604.0,6511496,8216160,1137900,2,"5748:1127156kB;5750:10744kB"
1609.0,5948652,8216160,1620148,2,"5748:1609404kB;5750:10744kB"
1614.0,5796696,8216160,1859380,2,"5748:1848636kB;5750:10744kB"
1619.0,5796696,8216160,1859380,2,"5748:1848636kB;5750:10744kB"
1624.0,5796696,8216160,1859380,2,"5748:1848636kB;5750:10744kB"
1629.0,5796696,8216160,1859380,2,"5748:1848636kB;5750:10744kB"
1634.0,5796696,8216160,1859380,2,"5748:1848636kB;5750:10744kB"
1639.0,5796696,8216160,1859380,2,"5748:1848636kB;5750:10744kB"
1644.0,5796696,8216160,1859380,2,"5748:1848636kB;5750:10744kB"
1649.0,5796696,8216160,1859380,2,"5748:1848636kB;5750:10744kB"
1654.0,5796696,8216160,1859380,2,"5748:1848636kB;5750:10744kB"
1659.1,5796700,8216160,1859380,2,"5748:1848636kB;5750:10744kB"
1664.1,5796700,8216160,1859380,2,"5748:1848636kB;5750:10744kB"
1669.1,5796700,8216160,1859380,2,"5748:1848636kB;5750:10744kB"
1674.1,5796700,8216160,1859380,2,"5748:1848636kB;5750:10744kB"
1679.1,5796700,8216160,1859380,2,"5748:1848636kB;5750:10744kB"
1684.1,5796700,8216160,1859380,2,"5748:1848636kB;5750:10744kB"
1689.1,5796700,8216160,1859380,2,"5748:1848636kB;5750:10744kB"
1694.1,5796700,8216160,1859384,2,"5748:1848636kB;5750:10748kB"
1699.1,5796700,8216160,1859384,2,"5748:1848636kB;5750:10748kB"
1704.1,5796700,8216160,1859384,2,"5748:1848636kB;5750:10748kB"
1709.1,5796700,8216160,1859384,2,"5748:1848636kB;5750:10748kB"
1714.1,5796700,8216160,1859384,2,"5748:1848636kB;5750:10748kB"
1719.1,5796700,8216160,1859384,2,"5748:1848636kB;5750:10748kB"
1724.1,5796700,8216160,1859384,2,"5748:1848636kB;5750:10748kB"
1729.1,5796700,8216160,1859384,2,"5748:1848636kB;5750:10748kB"
1734.1,5796700,8216160,1859384,2,"5748:1848636kB;5750:10748kB"
1739.1,5796700,8216160,1859384,2,"5748:1848636kB;5750:10748kB"
1744.2,5796700,8216160,1859384,2,"5748:1848636kB;5750:10748kB"
1749.2,5796700,8216160,1859384,2,"5748:1848636kB;5750:10748kB"
1754.2,5796700,8216160,1859384,2,"5748:1848636kB;5750:10748kB"
1759.2,5796700,8216160,1859384,2,"5748:1848636kB;5750:10748kB"
1764.2,5796700,8216160,1859384,2,"5748:1848636kB;5750:10748kB"
1769.2,5796700,8216160,1859384,2,"5748:1848636kB;5750:10748kB"
1774.2,5796700,8216160,1859384,2,"5748:1848636kB;5750:10748kB"
1779.2,5796700,8216160,1859384,2,"5748:1848636kB;5750:10748kB"
1784.2,5796700,8216160,1859384,2,"5748:1848636kB;5750:10748kB"
1789.2,5796700,8216160,1859384,2,"5748:1848636kB;5750:10748kB"
1794.2,5796700,8216160,1859384,2,"5748:1848636kB;5750:10748kB"
1799.2,5796340,8216160,1859384,2,"5748:1848636kB;5750:10748kB"
1804.2,5796236,8216160,1859384,2,"5748:1848636kB;5750:10748kB"
1809.3,5796240,8216160,1859384,2,"5748:1848636kB;5750:10748kB"
1814.3,5793720,8216160,1859384,2,"5748:1848636kB;5750:10748kB"
1819.3,5793720,8216160,1859384,2,"5748:1848636kB;5750:10748kB"
1824.3,5793720,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1829.3,5793720,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1834.3,5793720,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1839.3,5793720,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1844.3,5793720,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1849.3,5793720,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1854.4,5793720,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1859.4,5793720,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1864.4,5793720,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1869.4,5793720,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1874.4,5793720,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1879.4,5793720,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1884.4,5793720,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1889.4,5793724,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1894.4,5793724,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1899.4,5793724,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1904.4,5793724,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1909.4,5793724,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1914.4,5793724,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1919.4,5793724,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1924.4,5793724,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1929.4,5793724,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1934.5,5793724,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1939.5,5793724,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1944.5,5793724,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1949.5,5793724,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1954.5,5793724,8216160,1859388,2,"5748:1848636kB;5750:10752kB"
1959.5,7639384,8216160,10752,1,"5750:10752kB"
1964.5,7639136,8216160,10752,1,"5750:10752kB"
1969.5,7639136,8216160,10752,1,"5750:10752kB"
1974.5,7639136,8216160,10756,1,"5750:10756kB"
1979.5,7641636,8216160,10756,1,"5750:10756kB"
1984.5,7641636,8216160,10756,1,"5750:10756kB"
1989.5,7641636,8216160,10756,1,"5750:10756kB"
1994.5,7640728,8216160,10756,1,"5750:10756kB"
1999.5,7640728,8216160,10756,1,"5750:10756kB"
2004.5,7640728,8216160,10756,1,"5750:10756kB"
2009.5,7640728,8216160,10756,1,"5750:10756kB"
2014.5,7640728,8216160,10756,1,"5750:10756kB"
2019.6,7640728,8216160,10756,1,"5750:10756kB"
2024.6,7640728,8216160,10756,1,"5750:10756kB"
2029.6,7640728,8216160,10756,1,"5750:10756kB"
2034.6,7640728,8216160,10756,1,"5750:10756kB"
2039.6,7640728,8216160,10756,1,"5750:10756kB"
2044.6,7640728,8216160,10756,1,"5750:10756kB"
2049.6,7640728,8216160,10756,1,"5750:10756kB"
2054.6,7640236,8216160,10756,1,"5750:10756kB"
2059.6,7639984,8216160,10756,1,"5750:10756kB"
2064.6,7642092,8216160,10756,1,"5750:10756kB"
2069.6,7641084,8216160,10756,1,"5750:10756kB"
2074.6,7640120,8216160,10756,1,"5750:10756kB"
2079.6,7640028,8216160,10760,1,"5750:10760kB"
2084.6,7640584,8216160,10760,1,"5750:10760kB"
2089.6,7640516,8216160,10760,1,"5750:10760kB"
2094.6,7640516,8216160,10760,1,"5750:10760kB"
2099.6,7640516,8216160,10760,1,"5750:10760kB"
2104.6,7640516,8216160,10760,1,"5750:10760kB"
2109.7,7640516,8216160,10760,1,"5750:10760kB"
2114.7,7640516,8216160,10760,1,"5750:10760kB"
2119.7,7640516,8216160,10760,1,"5750:10760kB"
2124.7,7640516,8216160,10760,1,"5750:10760kB"
2129.7,7641004,8216160,10760,1,"5750:10760kB"
2134.7,7642744,8216160,10760,1,"5750:10760kB"
2139.7,7642744,8216160,10760,1,"5750:10760kB"
2144.7,7642744,8216160,10760,1,"5750:10760kB"
2149.7,7642744,8216160,10760,1,"5750:10760kB"
2154.7,7642744,8216160,10760,1,"5750:10760kB"
2159.7,7642744,8216160,10760,1,"5750:10760kB"
2164.7,7642744,8216160,10760,1,"5750:10760kB"
2169.7,7642744,8216160,10760,1,"5750:10760kB"
2174.7,7642744,8216160,10760,1,"5750:10760kB"
2179.7,7642048,8216160,10760,1,"5750:10760kB"
2184.7,7641268,8216160,10760,1,"5750:10760kB"
2189.7,7641076,8216160,10760,1,"5750:10760kB"
2194.7,7641076,8216160,10760,1,"5750:10760kB"
2199.8,7641608,8216160,10760,1,"5750:10760kB"
2204.8,7641608,8216160,10764,1,"5750:10764kB"
2209.8,7641616,8216160,10764,1,"5750:10764kB"
