t_s,mem_available_kb,mem_total_kb,matching_rss_kb,n_matching,detail
0.0,7626200,8216168,38940,4,"12573:6200kB;12929:10476kB;12930:11088kB;12931:11176kB"
1530.0,6113528,8216168,1538704,3,"12929:10716kB;12930:435420kB;12931:1092568kB"
1535.0,6113528,8216168,1538704,3,"12929:10716kB;12930:435420kB;12931:1092568kB"
1540.0,6115200,8216168,1538704,3,"12929:10716kB;12930:435420kB;12931:1092568kB"
1545.0,6115208,8216168,1538704,3,"12929:10716kB;12930:435420kB;12931:1092568kB"
1550.0,6114452,8216168,1538704,3,"12929:10716kB;12930:435420kB;12931:1092568kB"
1555.1,6114992,8216168,1538704,3,"12929:10716kB;12930:435420kB;12931:1092568kB"
1560.1,6114992,8216168,1538704,3,"12929:10716kB;12930:435420kB;12931:1092568kB"
1565.1,6114476,8216168,1538704,3,"12929:10716kB;12930:435420kB;12931:1092568kB"
1570.1,6114224,8216168,1538708,3,"12929:10720kB;12930:435420kB;12931:1092568kB"
1575.1,6113424,8216168,1538708,3,"12929:10720kB;12930:435420kB;12931:1092568kB"
1580.1,6113424,8216168,1538708,3,"12929:10720kB;12930:435420kB;12931:1092568kB"
1585.2,6113424,8216168,1538708,3,"12929:10720kB;12930:435420kB;12931:1092568kB"
1590.2,6113424,8216168,1538708,3,"12929:10720kB;12930:435420kB;12931:1092568kB"
1595.2,6113424,8216168,1538708,3,"12929:10720kB;12930:435420kB;12931:1092568kB"
1600.2,6113424,8216168,1538708,3,"12929:10720kB;12930:435420kB;12931:1092568kB"
1605.3,6113424,8216168,1538708,3,"12929:10720kB;12930:435420kB;12931:1092568kB"
1610.3,6113424,8216168,1538708,3,"12929:10720kB;12930:435420kB;12931:1092568kB"
1615.3,6113424,8216168,1538708,3,"12929:10720kB;12930:435420kB;12931:1092568kB"
1620.3,6113424,8216168,1538708,3,"12929:10720kB;12930:435420kB;12931:1092568kB"
1625.3,6113424,8216168,1538708,3,"12929:10720kB;12930:435420kB;12931:1092568kB"
1630.4,6113424,8216168,1538708,3,"12929:10720kB;12930:435420kB;12931:1092568kB"
1635.4,6113424,8216168,1538708,3,"12929:10720kB;12930:435420kB;12931:1092568kB"
1640.4,6113424,8216168,1538708,3,"12929:10720kB;12930:435420kB;12931:1092568kB"
1645.4,6113424,8216168,1538708,3,"12929:10720kB;12930:435420kB;12931:1092568kB"
1650.4,6113424,8216168,1538708,3,"12929:10720kB;12930:435420kB;12931:1092568kB"
1655.4,6113424,8216168,1538708,3,"12929:10720kB;12930:435420kB;12931:1092568kB"
1660.5,6933704,8216168,735680,3,"12929:10720kB;12930:435420kB;12931:289540kB"
1665.5,6509116,8216168,1158004,3,"12929:10720kB;12930:435420kB;12931:711864kB"
1670.5,6170692,8216168,1493244,3,"12929:10720kB;12930:435420kB;12931:1047104kB"
1675.5,6065268,8216168,1592852,3,"12929:10720kB;12930:435420kB;12931:1146712kB"
1680.5,6063504,8216168,1592852,3,"12929:10720kB;12930:435420kB;12931:1146712kB"
1685.5,6062496,8216168,1592852,3,"12929:10720kB;12930:435420kB;12931:1146712kB"
1690.6,6061740,8216168,1592852,3,"12929:10720kB;12930:435420kB;12931:1146712kB"
1695.6,6060480,8216168,1592856,3,"12929:10724kB;12930:435420kB;12931:1146712kB"
1700.6,6055944,8216168,1592856,3,"12929:10724kB;12930:435420kB;12931:1146712kB"
1705.6,6055944,8216168,1592856,3,"12929:10724kB;12930:435420kB;12931:1146712kB"
1710.6,6057020,8216168,1592856,3,"12929:10724kB;12930:435420kB;12931:1146712kB"
1715.7,6057020,8216168,1592856,3,"12929:10724kB;12930:435420kB;12931:1146712kB"
1720.7,6056768,8216168,1592856,3,"12929:10724kB;12930:435420kB;12931:1146712kB"
1725.7,6059680,8216168,1592856,3,"12929:10724kB;12930:435420kB;12931:1146712kB"
1730.7,6053544,8216168,1592856,3,"12929:10724kB;12930:435420kB;12931:1146712kB"
1735.7,6053544,8216168,1592856,3,"12929:10724kB;12930:435420kB;12931:1146712kB"
1740.7,6053664,8216168,1592856,3,"12929:10724kB;12930:435420kB;12931:1146712kB"
1745.8,6053664,8216168,1592856,3,"12929:10724kB;12930:435420kB;12931:1146712kB"
1750.8,6053664,8216168,1592856,3,"12929:10724kB;12930:435420kB;12931:1146712kB"
1755.8,6053664,8216168,1592856,3,"12929:10724kB;12930:435420kB;12931:1146712kB"
1760.8,6053664,8216168,1592856,3,"12929:10724kB;12930:435420kB;12931:1146712kB"
1765.8,6054544,8216168,1592856,3,"12929:10724kB;12930:435420kB;12931:1146712kB"
1770.8,6054544,8216168,1592856,3,"12929:10724kB;12930:435420kB;12931:1146712kB"
1775.8,6053652,8216168,1592856,3,"12929:10724kB;12930:435420kB;12931:1146712kB"
1780.9,6053652,8216168,1592856,3,"12929:10724kB;12930:435420kB;12931:1146712kB"
1785.9,6052896,8216168,1592856,3,"12929:10724kB;12930:435420kB;12931:1146712kB"
1790.9,6052896,8216168,1592856,3,"12929:10724kB;12930:435420kB;12931:1146712kB"
1795.9,6052896,8216168,1592856,3,"12929:10724kB;12930:435420kB;12931:1146712kB"
1800.9,6052896,8216168,1592856,3,"12929:10724kB;12930:435420kB;12931:1146712kB"
1805.9,6055044,8216168,1592856,3,"12929:10724kB;12930:435420kB;12931:1146712kB"
1811.0,6054288,8216168,1592856,3,"12929:10724kB;12930:435420kB;12931:1146712kB"
1816.0,6053456,8216168,1592856,3,"12929:10724kB;12930:435420kB;12931:1146712kB"
1821.0,6053020,8216168,1592856,3,"12929:10724kB;12930:435420kB;12931:1146712kB"
1826.0,6056232,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1831.0,6056208,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1836.0,6056692,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1841.1,6058276,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1846.1,6057520,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1851.1,6058300,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1856.1,6057544,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1861.1,6056348,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1866.1,6056348,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1871.1,6054584,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1876.2,6054584,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1881.2,6054584,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1886.2,6054584,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1891.2,6054584,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1896.2,6054584,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1901.2,6054584,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1906.3,6054584,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1911.3,6054584,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1916.3,6054584,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1921.3,6054584,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1926.3,6054584,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1931.3,6054584,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1936.4,6054584,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1941.4,6054584,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1946.4,6055976,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1951.4,6055976,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1956.4,6055976,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1961.4,6055976,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1966.5,6055976,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1971.5,6055976,8216168,1592860,3,"12929:10728kB;12930:435420kB;12931:1146712kB"
1976.5,6055976,8216168,1592864,3,"12929:10732kB;12930:435420kB;12931:1146712kB"
1981.5,6055976,8216168,1592864,3,"12929:10732kB;12930:435420kB;12931:1146712kB"
1986.5,6056740,8216168,1592864,3,"12929:10732kB;12930:435420kB;12931:1146712kB"
1991.5,6055480,8216168,1592864,3,"12929:10732kB;12930:435420kB;12931:1146712kB"
1996.6,6058028,8216168,1592864,3,"12929:10732kB;12930:435420kB;12931:1146712kB"
2001.6,6058028,8216168,1592864,3,"12929:10732kB;12930:435420kB;12931:1146712kB"
2006.6,6419424,8216168,1220996,3,"12929:10732kB;12930:63552kB;12931:1146712kB"
2011.6,6008664,8216168,1602192,3,"12929:10732kB;12930:444748kB;12931:1146712kB"
2016.6,6009700,8216168,1602192,3,"12929:10732kB;12930:444748kB;12931:1146712kB"
2021.6,6009700,8216168,1602192,3,"12929:10732kB;12930:444748kB;12931:1146712kB"
2026.6,6022268,8216168,1602192,3,"12929:10732kB;12930:444748kB;12931:1146712kB"
2031.7,6025116,8216168,1602192,3,"12929:10732kB;12930:444748kB;12931:1146712kB"
2036.7,6025116,8216168,1602192,3,"12929:10732kB;12930:444748kB;12931:1146712kB"
2041.7,6025128,8216168,1602192,3,"12929:10732kB;12930:444748kB;12931:1146712kB"
2046.7,6027068,8216168,1602192,3,"12929:10732kB;12930:444748kB;12931:1146712kB"
2051.7,6027068,8216168,1602192,3,"12929:10732kB;12930:444748kB;12931:1146712kB"
2056.7,6027068,8216168,1602192,3,"12929:10732kB;12930:444748kB;12931:1146712kB"
2061.8,6028508,8216168,1602192,3,"12929:10732kB;12930:444748kB;12931:1146712kB"
2066.8,6028512,8216168,1602192,3,"12929:10732kB;12930:444748kB;12931:1146712kB"
2071.8,6031520,8216168,1602192,3,"12929:10732kB;12930:444748kB;12931:1146712kB"
2076.8,6031520,8216168,1602192,3,"12929:10732kB;12930:444748kB;12931:1146712kB"
2081.8,6032536,8216168,1602196,3,"12929:10736kB;12930:444748kB;12931:1146712kB"
2086.8,6032788,8216168,1602196,3,"12929:10736kB;12930:444748kB;12931:1146712kB"
2092.0,6032788,8216168,1602196,3,"12929:10736kB;12930:444748kB;12931:1146712kB"
2097.1,6033040,8216168,1602196,3,"12929:10736kB;12930:444748kB;12931:1146712kB"
2102.1,6037440,8216168,1602196,3,"12929:10736kB;12930:444748kB;12931:1146712kB"
2107.1,6037440,8216168,1602196,3,"12929:10736kB;12930:444748kB;12931:1146712kB"
2112.2,6039300,8216168,1602196,3,"12929:10736kB;12930:444748kB;12931:1146712kB"
2117.2,6039300,8216168,1602196,3,"12929:10736kB;12930:444748kB;12931:1146712kB"
2122.2,6039300,8216168,1602196,3,"12929:10736kB;12930:444748kB;12931:1146712kB"
2127.2,6039300,8216168,1602196,3,"12929:10736kB;12930:444748kB;12931:1146712kB"
2132.2,6042204,8216168,1602196,3,"12929:10736kB;12930:444748kB;12931:1146712kB"
2137.2,6042204,8216168,1602196,3,"12929:10736kB;12930:444748kB;12931:1146712kB"
2142.3,6041980,8216168,1602196,3,"12929:10736kB;12930:444748kB;12931:1146712kB"
2147.3,6041980,8216168,1602196,3,"12929:10736kB;12930:444748kB;12931:1146712kB"
2152.3,6041980,8216168,1602196,3,"12929:10736kB;12930:444748kB;12931:1146712kB"
2157.3,6041980,8216168,1602196,3,"12929:10736kB;12930:444748kB;12931:1146712kB"
2162.3,6044376,8216168,1602196,3,"12929:10736kB;12930:444748kB;12931:1146712kB"
2167.3,6044424,8216168,1602196,3,"12929:10736kB;12930:444748kB;12931:1146712kB"
2172.4,6045932,8216168,1602196,3,"12929:10736kB;12930:444748kB;12931:1146712kB"
2177.4,6048044,8216168,1602196,3,"12929:10736kB;12930:444748kB;12931:1146712kB"
2182.4,6045548,8216168,1602196,3,"12929:10736kB;12930:444748kB;12931:1146712kB"
2187.4,6046824,8216168,1602196,3,"12929:10736kB;12930:444748kB;12931:1146712kB"
2192.4,6049196,8216168,1602196,3,"12929:10736kB;12930:444748kB;12931:1146712kB"
2197.4,6048044,8216168,1602196,3,"12929:10736kB;12930:444748kB;12931:1146712kB"
2202.5,6043412,8216168,1602196,3,"12929:10736kB;12930:444748kB;12931:1146712kB"
2207.5,6045700,8216168,1602200,3,"12929:10740kB;12930:444748kB;12931:1146712kB"
2212.5,6046700,8216168,1602200,3,"12929:10740kB;12930:444748kB;12931:1146712kB"
2217.5,6046592,8216168,1602200,3,"12929:10740kB;12930:444748kB;12931:1146712kB"
2222.5,6046592,8216168,1602200,3,"12929:10740kB;12930:444748kB;12931:1146712kB"
2227.5,6049004,8216168,1602200,3,"12929:10740kB;12930:444748kB;12931:1146712kB"
2232.5,6049004,8216168,1602200,3,"12929:10740kB;12930:444748kB;12931:1146712kB"
2237.6,6049008,8216168,1602200,3,"12929:10740kB;12930:444748kB;12931:1146712kB"
2242.6,6049020,8216168,1602200,3,"12929:10740kB;12930:444748kB;12931:1146712kB"
2247.6,6049020,8216168,1602200,3,"12929:10740kB;12930:444748kB;12931:1146712kB"
2252.6,6049020,8216168,1602200,3,"12929:10740kB;12930:444748kB;12931:1146712kB"
2257.6,6049020,8216168,1602200,3,"12929:10740kB;12930:444748kB;12931:1146712kB"
2262.6,6049020,8216168,1602200,3,"12929:10740kB;12930:444748kB;12931:1146712kB"
2267.7,6049020,8216168,1602200,3,"12929:10740kB;12930:444748kB;12931:1146712kB"
2272.7,6049020,8216168,1602200,3,"12929:10740kB;12930:444748kB;12931:1146712kB"
2277.7,6049020,8216168,1602200,3,"12929:10740kB;12930:444748kB;12931:1146712kB"
2282.7,6049020,8216168,1602200,3,"12929:10740kB;12930:444748kB;12931:1146712kB"
2287.7,6049020,8216168,1602200,3,"12929:10740kB;12930:444748kB;12931:1146712kB"
2292.7,6049020,8216168,1602200,3,"12929:10740kB;12930:444748kB;12931:1146712kB"
2297.7,6049020,8216168,1602200,3,"12929:10740kB;12930:444748kB;12931:1146712kB"
2302.8,6049440,8216168,1602200,3,"12929:10740kB;12930:444748kB;12931:1146712kB"
2307.8,6045168,8216168,1602200,3,"12929:10740kB;12930:444748kB;12931:1146712kB"
2312.8,6044956,8216168,1602200,3,"12929:10740kB;12930:444748kB;12931:1146712kB"
2317.8,6043192,8216168,1602200,3,"12929:10740kB;12930:444748kB;12931:1146712kB"
2322.8,6043196,8216168,1602200,3,"12929:10740kB;12930:444748kB;12931:1146712kB"
2327.9,6041936,8216168,1602200,3,"12929:10740kB;12930:444748kB;12931:1146712kB"
2332.9,6041876,8216168,1602200,3,"12929:10740kB;12930:444748kB;12931:1146712kB"
2337.9,6041856,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2342.9,6043480,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2347.9,6042472,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2352.9,6042896,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2358.0,6042896,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2363.0,6043824,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2368.0,6042548,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2373.0,6042896,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2378.0,6042800,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2383.0,6042044,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2388.0,6042240,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2393.1,6041232,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2398.1,6041232,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2403.1,6041232,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2408.1,6041232,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2413.1,6041232,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2418.1,6041232,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2423.2,6041232,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2428.2,6041232,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2433.2,6041232,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2438.2,6041232,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2443.2,6041232,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2448.2,6042268,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2453.3,6042268,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2458.3,6043296,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2463.3,6043024,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2468.3,6043044,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2473.3,6039012,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2478.3,6042180,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2483.4,6041172,8216168,1602204,3,"12929:10744kB;12930:444748kB;12931:1146712kB"
2488.4,6041964,8216168,1602208,3,"12929:10748kB;12930:444748kB;12931:1146712kB"
2493.4,6041208,8216168,1602208,3,"12929:10748kB;12930:444748kB;12931:1146712kB"
2498.4,6039444,8216168,1602208,3,"12929:10748kB;12930:444748kB;12931:1146712kB"
2503.4,6039444,8216168,1602208,3,"12929:10748kB;12930:444748kB;12931:1146712kB"
2508.4,6039444,8216168,1602208,3,"12929:10748kB;12930:444748kB;12931:1146712kB"
2513.5,6039696,8216168,1602208,3,"12929:10748kB;12930:444748kB;12931:1146712kB"
2518.5,6039252,8216168,1602208,3,"12929:10748kB;12930:444748kB;12931:1146712kB"
2523.5,6039192,8216168,1602208,3,"12929:10748kB;12930:444748kB;12931:1146712kB"
2528.5,6039192,8216168,1602208,3,"12929:10748kB;12930:444748kB;12931:1146712kB"
2533.5,6039192,8216168,1602208,3,"12929:10748kB;12930:444748kB;12931:1146712kB"
2538.5,6039192,8216168,1602208,3,"12929:10748kB;12930:444748kB;12931:1146712kB"
2543.5,6040804,8216168,1602208,3,"12929:10748kB;12930:444748kB;12931:1146712kB"
2548.6,6040300,8216168,1602208,3,"12929:10748kB;12930:444748kB;12931:1146712kB"
2553.6,6041792,8216168,1602208,3,"12929:10748kB;12930:444748kB;12931:1146712kB"
2558.6,6040784,8216168,1602208,3,"12929:10748kB;12930:444748kB;12931:1146712kB"
2563.6,6040312,8216168,1602208,3,"12929:10748kB;12930:444748kB;12931:1146712kB"
2568.6,6039840,8216168,1602208,3,"12929:10748kB;12930:444748kB;12931:1146712kB"
2573.6,6041516,8216168,1602208,3,"12929:10748kB;12930:444748kB;12931:1146712kB"
2578.7,6041268,8216168,1602208,3,"12929:10748kB;12930:444748kB;12931:1146712kB"
2583.7,6041300,8216168,1602208,3,"12929:10748kB;12930:444748kB;12931:1146712kB"
2588.7,6041300,8216168,1602208,3,"12929:10748kB;12930:444748kB;12931:1146712kB"
2593.7,6038276,8216168,1602212,3,"12929:10752kB;12930:444748kB;12931:1146712kB"
2598.7,6038276,8216168,1602212,3,"12929:10752kB;12930:444748kB;12931:1146712kB"
2603.7,6041592,8216168,1602212,3,"12929:10752kB;12930:444748kB;12931:1146712kB"
2608.8,6041088,8216168,1602212,3,"12929:10752kB;12930:444748kB;12931:1146712kB"
2613.8,6039828,8216168,1602212,3,"12929:10752kB;12930:444748kB;12931:1146712kB"
2618.8,6039856,8216168,1602212,3,"12929:10752kB;12930:444748kB;12931:1146712kB"
2623.9,6040740,8216168,1602212,3,"12929:10752kB;12930:444748kB;12931:1146712kB"
2628.9,6040488,8216168,1602212,3,"12929:10752kB;12930:444748kB;12931:1146712kB"
2633.9,6040488,8216168,1602212,3,"12929:10752kB;12930:444748kB;12931:1146712kB"
2638.9,6040312,8216168,1602212,3,"12929:10752kB;12930:444748kB;12931:1146712kB"
2643.9,6040312,8216168,1602212,3,"12929:10752kB;12930:444748kB;12931:1146712kB"
2648.9,6040852,8216168,1602212,3,"12929:10752kB;12930:444748kB;12931:1146712kB"
2654.0,6039592,8216168,1602212,3,"12929:10752kB;12930:444748kB;12931:1146712kB"
2659.0,6040900,8216168,1602212,3,"12929:10752kB;12930:444748kB;12931:1146712kB"
2664.0,6040900,8216168,1602212,3,"12929:10752kB;12930:444748kB;12931:1146712kB"
2669.0,6040900,8216168,1602212,3,"12929:10752kB;12930:444748kB;12931:1146712kB"
2674.0,6040900,8216168,1602212,3,"12929:10752kB;12930:444748kB;12931:1146712kB"
2679.0,6040900,8216168,1602212,3,"12929:10752kB;12930:444748kB;12931:1146712kB"
2684.0,6040900,8216168,1602212,3,"12929:10752kB;12930:444748kB;12931:1146712kB"
2689.1,6818600,8216168,835812,3,"12929:10752kB;12930:444748kB;12931:380312kB"
2694.1,6301812,8216168,1348128,3,"12929:10752kB;12930:444748kB;12931:892628kB"
2699.1,6147764,8216168,1371600,3,"12929:10752kB;12930:444748kB;12931:916100kB"
2704.1,6172332,8216168,1371600,3,"12929:10752kB;12930:444748kB;12931:916100kB"
2709.2,6214576,8216168,1371600,3,"12929:10752kB;12930:444748kB;12931:916100kB"
2714.2,6249324,8216168,1371600,3,"12929:10752kB;12930:444748kB;12931:916100kB"
2719.2,6267836,8216168,1371604,3,"12929:10756kB;12930:444748kB;12931:916100kB"
2724.2,6267584,8216168,1371604,3,"12929:10756kB;12930:444748kB;12931:916100kB"
2729.2,6271820,8216168,1371604,3,"12929:10756kB;12930:444748kB;12931:916100kB"
2734.3,6271820,8216168,1371604,3,"12929:10756kB;12930:444748kB;12931:916100kB"
2739.3,6270936,8216168,1371604,3,"12929:10756kB;12930:444748kB;12931:916100kB"
2744.3,6271220,8216168,1371604,3,"12929:10756kB;12930:444748kB;12931:916100kB"
2749.3,6271220,8216168,1371604,3,"12929:10756kB;12930:444748kB;12931:916100kB"
2754.3,6271220,8216168,1371604,3,"12929:10756kB;12930:444748kB;12931:916100kB"
2759.3,6271220,8216168,1371604,3,"12929:10756kB;12930:444748kB;12931:916100kB"
2764.4,6271220,8216168,1371604,3,"12929:10756kB;12930:444748kB;12931:916100kB"
2769.4,6271220,8216168,1371604,3,"12929:10756kB;12930:444748kB;12931:916100kB"
2774.4,6271540,8216168,1371604,3,"12929:10756kB;12930:444748kB;12931:916100kB"
2779.4,6271116,8216168,1371604,3,"12929:10756kB;12930:444748kB;12931:916100kB"
2784.4,6270864,8216168,1371604,3,"12929:10756kB;12930:444748kB;12931:916100kB"
2789.4,6270852,8216168,1371604,3,"12929:10756kB;12930:444748kB;12931:916100kB"
2794.4,6270872,8216168,1371604,3,"12929:10756kB;12930:444748kB;12931:916100kB"
2799.5,6269864,8216168,1371604,3,"12929:10756kB;12930:444748kB;12931:916100kB"
2804.5,6270256,8216168,1371604,3,"12929:10756kB;12930:444748kB;12931:916100kB"
2809.5,6270256,8216168,1371604,3,"12929:10756kB;12930:444748kB;12931:916100kB"
2814.5,6271096,8216168,1371604,3,"12929:10756kB;12930:444748kB;12931:916100kB"
2819.5,6270088,8216168,1371604,3,"12929:10756kB;12930:444748kB;12931:916100kB"
2824.5,6270088,8216168,1371604,3,"12929:10756kB;12930:444748kB;12931:916100kB"
2829.6,6270088,8216168,1371604,3,"12929:10756kB;12930:444748kB;12931:916100kB"
2834.6,6275620,8216168,1371604,3,"12929:10756kB;12930:444748kB;12931:916100kB"
2839.6,6275400,8216168,1371604,3,"12929:10756kB;12930:444748kB;12931:916100kB"
2844.6,6275400,8216168,1371604,3,"12929:10756kB;12930:444748kB;12931:916100kB"
2849.6,6275400,8216168,1371608,3,"12929:10760kB;12930:444748kB;12931:916100kB"
2854.6,6275400,8216168,1371608,3,"12929:10760kB;12930:444748kB;12931:916100kB"
2859.7,6275400,8216168,1371608,3,"12929:10760kB;12930:444748kB;12931:916100kB"
2864.7,6275400,8216168,1371608,3,"12929:10760kB;12930:444748kB;12931:916100kB"
2869.7,6645088,8216168,1002864,3,"12929:10760kB;12930:76004kB;12931:916100kB"
2874.7,6234832,8216168,1381212,3,"12929:10760kB;12930:454352kB;12931:916100kB"
2879.7,6234588,8216168,1381212,3,"12929:10760kB;12930:454352kB;12931:916100kB"
2884.7,6236620,8216168,1381212,3,"12929:10760kB;12930:454352kB;12931:916100kB"
2889.8,6243536,8216168,1381212,3,"12929:10760kB;12930:454352kB;12931:916100kB"
2894.8,6244936,8216168,1381212,3,"12929:10760kB;12930:454352kB;12931:916100kB"
2899.8,6244956,8216168,1381212,3,"12929:10760kB;12930:454352kB;12931:916100kB"
2904.8,6244956,8216168,1381212,3,"12929:10760kB;12930:454352kB;12931:916100kB"
2909.8,6244956,8216168,1381212,3,"12929:10760kB;12930:454352kB;12931:916100kB"
2914.8,6244956,8216168,1381212,3,"12929:10760kB;12930:454352kB;12931:916100kB"
2919.8,6250952,8216168,1381212,3,"12929:10760kB;12930:454352kB;12931:916100kB"
2924.9,6250952,8216168,1381212,3,"12929:10760kB;12930:454352kB;12931:916100kB"
2929.9,6250952,8216168,1381212,3,"12929:10760kB;12930:454352kB;12931:916100kB"
2934.9,6250952,8216168,1381212,3,"12929:10760kB;12930:454352kB;12931:916100kB"
2939.9,6250952,8216168,1381212,3,"12929:10760kB;12930:454352kB;12931:916100kB"
2944.9,6250952,8216168,1381212,3,"12929:10760kB;12930:454352kB;12931:916100kB"
2949.9,6250952,8216168,1381212,3,"12929:10760kB;12930:454352kB;12931:916100kB"
2955.0,6250952,8216168,1381212,3,"12929:10760kB;12930:454352kB;12931:916100kB"
2960.0,6250952,8216168,1381212,3,"12929:10760kB;12930:454352kB;12931:916100kB"
2965.0,6250952,8216168,1381212,3,"12929:10760kB;12930:454352kB;12931:916100kB"
2970.0,6250952,8216168,1381212,3,"12929:10760kB;12930:454352kB;12931:916100kB"
2975.0,6250952,8216168,1381212,3,"12929:10760kB;12930:454352kB;12931:916100kB"
2980.0,6254588,8216168,1381212,3,"12929:10760kB;12930:454352kB;12931:916100kB"
2985.1,6254588,8216168,1381212,3,"12929:10760kB;12930:454352kB;12931:916100kB"
2990.1,6258148,8216168,1381212,3,"12929:10760kB;12930:454352kB;12931:916100kB"
2995.1,6258148,8216168,1381212,3,"12929:10760kB;12930:454352kB;12931:916100kB"
3000.1,6263880,8216168,1381216,3,"12929:10764kB;12930:454352kB;12931:916100kB"
3005.1,6263880,8216168,1381216,3,"12929:10764kB;12930:454352kB;12931:916100kB"
3010.1,6267012,8216168,1381216,3,"12929:10764kB;12930:454352kB;12931:916100kB"
3015.2,6267100,8216168,1381216,3,"12929:10764kB;12930:454352kB;12931:916100kB"
3020.2,6267100,8216168,1381216,3,"12929:10764kB;12930:454352kB;12931:916100kB"
3025.2,6266876,8216168,1381216,3,"12929:10764kB;12930:454352kB;12931:916100kB"
3030.2,6267128,8216168,1381216,3,"12929:10764kB;12930:454352kB;12931:916100kB"
3035.2,6266048,8216168,1381216,3,"12929:10764kB;12930:454352kB;12931:916100kB"
3040.2,6266048,8216168,1381216,3,"12929:10764kB;12930:454352kB;12931:916100kB"
3045.2,6266048,8216168,1381216,3,"12929:10764kB;12930:454352kB;12931:916100kB"
3050.3,6266048,8216168,1381216,3,"12929:10764kB;12930:454352kB;12931:916100kB"
