t_s,mem_available_kb,mem_total_kb,matching_rss_kb,n_matching,detail
0.0,7647572,8216160,37468,4,"3593:6204kB;3952:10088kB;3953:10700kB;3954:10476kB"
1499.5,3182032,8216160,4469092,3,"3952:1980664kB;3953:2477688kB;3954:10740kB"
1504.5,3182032,8216160,4469092,3,"3952:1980664kB;3953:2477688kB;3954:10740kB"
1509.5,3177928,8216160,4469092,3,"3952:1980664kB;3953:2477688kB;3954:10740kB"
1514.5,3177928,8216160,4469092,3,"3952:1980664kB;3953:2477688kB;3954:10740kB"
1519.5,3181120,8216160,4469092,3,"3952:1980664kB;3953:2477688kB;3954:10740kB"
1524.5,3180340,8216160,4469092,3,"3952:1980664kB;3953:2477688kB;3954:10740kB"
1529.5,3180272,8216160,4469092,3,"3952:1980664kB;3953:2477688kB;3954:10740kB"
1534.6,3180020,8216160,4469200,3,"3952:1980664kB;3953:2477796kB;3954:10740kB"
1539.6,3180020,8216160,4469200,3,"3952:1980664kB;3953:2477796kB;3954:10740kB"
1544.6,3180020,8216160,4469200,3,"3952:1980664kB;3953:2477796kB;3954:10740kB"
1549.6,3180020,8216160,4469200,3,"3952:1980664kB;3953:2477796kB;3954:10740kB"
1554.6,3180020,8216160,4469200,3,"3952:1980664kB;3953:2477796kB;3954:10740kB"
1559.6,3179556,8216160,4469200,3,"3952:1980664kB;3953:2477796kB;3954:10740kB"
1564.6,3178300,8216160,4469200,3,"3952:1980664kB;3953:2477796kB;3954:10740kB"
1569.6,3178300,8216160,4469204,3,"3952:1980664kB;3953:2477796kB;3954:10744kB"
1574.7,3178300,8216160,4469204,3,"3952:1980664kB;3953:2477796kB;3954:10744kB"
1579.7,3178300,8216160,4469204,3,"3952:1980664kB;3953:2477796kB;3954:10744kB"
1584.7,3178300,8216160,4469204,3,"3952:1980664kB;3953:2477796kB;3954:10744kB"
1589.7,3178300,8216160,4469204,3,"3952:1980664kB;3953:2477796kB;3954:10744kB"
1594.7,5646412,8216160,1991408,2,"3952:1980664kB;3954:10744kB"
1599.7,5646412,8216160,1991408,2,"3952:1980664kB;3954:10744kB"
1604.7,5646412,8216160,1991408,2,"3952:1980664kB;3954:10744kB"
1609.7,5646412,8216160,1991408,2,"3952:1980664kB;3954:10744kB"
1614.7,5646412,8216160,1991408,2,"3952:1980664kB;3954:10744kB"
1619.7,5646412,8216160,1991408,2,"3952:1980664kB;3954:10744kB"
1624.7,5646412,8216160,1991408,2,"3952:1980664kB;3954:10744kB"
1629.7,5646412,8216160,1991408,2,"3952:1980664kB;3954:10744kB"
1634.7,5646412,8216160,1991408,2,"3952:1980664kB;3954:10744kB"
1639.7,7157004,8216160,495220,2,"3952:484476kB;3954:10744kB"
1644.7,6609160,8216160,1034652,2,"3952:1023908kB;3954:10744kB"
1649.8,5899480,8216160,1456128,2,"3952:1445384kB;3954:10744kB"
1654.8,5818656,8216160,1828308,2,"3952:1817564kB;3954:10744kB"
1659.8,5616988,8216160,2026136,2,"3952:2015392kB;3954:10744kB"
1664.8,5616988,8216160,2026136,2,"3952:2015392kB;3954:10744kB"
1669.8,5616988,8216160,2026136,2,"3952:2015392kB;3954:10744kB"
1674.9,5616988,8216160,2026136,2,"3952:2015392kB;3954:10744kB"
1679.9,5616988,8216160,2026136,2,"3952:2015392kB;3954:10744kB"
1684.9,5616988,8216160,2026136,2,"3952:2015392kB;3954:10744kB"
1689.9,5616988,8216160,2026136,2,"3952:2015392kB;3954:10744kB"
1694.9,5616988,8216160,2026140,2,"3952:2015392kB;3954:10748kB"
1699.9,5616988,8216160,2026140,2,"3952:2015392kB;3954:10748kB"
1705.0,5616988,8216160,2026140,2,"3952:2015392kB;3954:10748kB"
1710.0,5616988,8216160,2026140,2,"3952:2015392kB;3954:10748kB"
1715.0,5616988,8216160,2026140,2,"3952:2015392kB;3954:10748kB"
1720.0,5616988,8216160,2026140,2,"3952:2015392kB;3954:10748kB"
1725.0,5616988,8216160,2026140,2,"3952:2015392kB;3954:10748kB"
1730.0,5616988,8216160,2026140,2,"3952:2015392kB;3954:10748kB"
1735.0,5616988,8216160,2026140,2,"3952:2015392kB;3954:10748kB"
1740.0,5616988,8216160,2026140,2,"3952:2015392kB;3954:10748kB"
1745.0,5616988,8216160,2026140,2,"3952:2015392kB;3954:10748kB"
1750.0,5616988,8216160,2026140,2,"3952:2015392kB;3954:10748kB"
1755.0,5616988,8216160,2026140,2,"3952:2015392kB;3954:10748kB"
1760.0,5616988,8216160,2026140,2,"3952:2015392kB;3954:10748kB"
1765.0,5616988,8216160,2026140,2,"3952:2015392kB;3954:10748kB"
1770.0,5616988,8216160,2026140,2,"3952:2015392kB;3954:10748kB"
1775.0,5616988,8216160,2026140,2,"3952:2015392kB;3954:10748kB"
1780.0,5616988,8216160,2026140,2,"3952:2015392kB;3954:10748kB"
1785.1,5616988,8216160,2026140,2,"3952:2015392kB;3954:10748kB"
1790.1,5616988,8216160,2026140,2,"3952:2015392kB;3954:10748kB"
1795.1,5616988,8216160,2026140,2,"3952:2015392kB;3954:10748kB"
1800.1,5616988,8216160,2026140,2,"3952:2015392kB;3954:10748kB"
1805.1,5616988,8216160,2026140,2,"3952:2015392kB;3954:10748kB"
1810.1,5616988,8216160,2026140,2,"3952:2015392kB;3954:10748kB"
1815.1,5616988,8216160,2026140,2,"3952:2015392kB;3954:10748kB"
1820.1,5616988,8216160,2026140,2,"3952:2015392kB;3954:10748kB"
1825.1,5616988,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1830.1,5616988,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1835.1,5616988,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1840.1,5616988,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1845.1,5616988,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1850.1,5616988,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1855.1,5616988,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1860.1,5616988,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1865.1,5616988,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1870.1,5616988,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1875.2,5616988,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1880.2,5616988,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1885.2,5616988,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1890.2,5616988,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1895.2,5616988,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1900.2,5616988,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1905.2,5616988,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1910.2,5616988,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1915.2,5616988,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1920.2,5616992,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1925.2,5616992,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1930.2,5616992,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1935.2,5616992,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1940.2,5616992,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1945.2,5616992,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1950.2,5616992,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1955.3,5616992,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1960.3,5616992,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1965.3,5616992,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1970.3,5616992,8216160,2026144,2,"3952:2015392kB;3954:10752kB"
1975.3,5616992,8216160,2026148,2,"3952:2015392kB;3954:10756kB"
1980.3,5616992,8216160,2026148,2,"3952:2015392kB;3954:10756kB"
1985.3,5616992,8216160,2026148,2,"3952:2015392kB;3954:10756kB"
1990.3,5616992,8216160,2026148,2,"3952:2015392kB;3954:10756kB"
1995.3,5616992,8216160,2026148,2,"3952:2015392kB;3954:10756kB"
2000.3,5616992,8216160,2026148,2,"3952:2015392kB;3954:10756kB"
2005.3,5616992,8216160,2026148,2,"3952:2015392kB;3954:10756kB"
2010.3,5616992,8216160,2026148,2,"3952:2015392kB;3954:10756kB"
2015.3,5616992,8216160,2026148,2,"3952:2015392kB;3954:10756kB"
2020.3,5616992,8216160,2026148,2,"3952:2015392kB;3954:10756kB"
2025.3,5616992,8216160,2026148,2,"3952:2015392kB;3954:10756kB"
2030.3,5616992,8216160,2026148,2,"3952:2015392kB;3954:10756kB"
2035.3,5616992,8216160,2026148,2,"3952:2015392kB;3954:10756kB"
2040.3,5616996,8216160,2026148,2,"3952:2015392kB;3954:10756kB"
2045.4,5616996,8216160,2026148,2,"3952:2015392kB;3954:10756kB"
2050.4,5617000,8216160,2026148,2,"3952:2015392kB;3954:10756kB"
2055.4,5617000,8216160,2026148,2,"3952:2015392kB;3954:10756kB"
2060.4,5617000,8216160,2026148,2,"3952:2015392kB;3954:10756kB"
2065.4,5617000,8216160,2026148,2,"3952:2015392kB;3954:10756kB"
2070.4,5617000,8216160,2026148,2,"3952:2015392kB;3954:10756kB"
2075.4,6523164,8216160,1108484,2,"3952:1097728kB;3954:10756kB"
2080.4,6721324,8216160,761952,2,"3952:751192kB;3954:10760kB"
2085.4,6374884,8216160,1265340,2,"3952:1254580kB;3954:10760kB"
2090.4,5907084,8216160,1652136,2,"3952:1641376kB;3954:10760kB"
2095.4,5697736,8216160,1945148,2,"3952:1934388kB;3954:10760kB"
2100.4,5576712,8216160,2061576,2,"3952:2050816kB;3954:10760kB"
2105.4,5576712,8216160,2061576,2,"3952:2050816kB;3954:10760kB"
2110.4,5584776,8216160,2061576,2,"3952:2050816kB;3954:10760kB"
2115.4,5584776,8216160,2061576,2,"3952:2050816kB;3954:10760kB"
2120.5,5584776,8216160,2061576,2,"3952:2050816kB;3954:10760kB"
2125.5,5584776,8216160,2061576,2,"3952:2050816kB;3954:10760kB"
2130.5,5584776,8216160,2061576,2,"3952:2050816kB;3954:10760kB"
2135.5,5584556,8216160,2061576,2,"3952:2050816kB;3954:10760kB"
2140.5,5584308,8216160,2061576,2,"3952:2050816kB;3954:10760kB"
2145.5,5584308,8216160,2061576,2,"3952:2050816kB;3954:10760kB"
2150.5,5584308,8216160,2061576,2,"3952:2050816kB;3954:10760kB"
2155.5,5584308,8216160,2061576,2,"3952:2050816kB;3954:10760kB"
2160.5,5584308,8216160,2061576,2,"3952:2050816kB;3954:10760kB"
2165.5,5584308,8216160,2061576,2,"3952:2050816kB;3954:10760kB"
2170.5,5584312,8216160,2061576,2,"3952:2050816kB;3954:10760kB"
2175.5,5584312,8216160,2061576,2,"3952:2050816kB;3954:10760kB"
2180.5,5584312,8216160,2061576,2,"3952:2050816kB;3954:10760kB"
2185.5,5584312,8216160,2061576,2,"3952:2050816kB;3954:10760kB"
2190.5,5584312,8216160,2061576,2,"3952:2050816kB;3954:10760kB"
2195.5,5584312,8216160,2061576,2,"3952:2050816kB;3954:10760kB"
2200.5,5584312,8216160,2061576,2,"3952:2050816kB;3954:10760kB"
2205.6,5584312,8216160,2061580,2,"3952:2050816kB;3954:10764kB"
2210.6,5584312,8216160,2061580,2,"3952:2050816kB;3954:10764kB"
2215.6,5584312,8216160,2061580,2,"3952:2050816kB;3954:10764kB"
2220.6,5584312,8216160,2061580,2,"3952:2050816kB;3954:10764kB"
2225.6,5584312,8216160,2061580,2,"3952:2050816kB;3954:10764kB"
2230.6,5584312,8216160,2061580,2,"3952:2050816kB;3954:10764kB"
2235.6,5584312,8216160,2061580,2,"3952:2050816kB;3954:10764kB"
2240.6,5584312,8216160,2061580,2,"3952:2050816kB;3954:10764kB"
2245.6,5584312,8216160,2061580,2,"3952:2050816kB;3954:10764kB"
2250.6,5584316,8216160,2061580,2,"3952:2050816kB;3954:10764kB"
2255.6,5584316,8216160,2061580,2,"3952:2050816kB;3954:10764kB"
2260.7,5584316,8216160,2061580,2,"3952:2050816kB;3954:10764kB"
2265.8,5584316,8216160,2061580,2,"3952:2050816kB;3954:10764kB"
2270.8,5584316,8216160,2061580,2,"3952:2050816kB;3954:10764kB"
2275.8,5584316,8216160,2061580,2,"3952:2050816kB;3954:10764kB"
2280.8,5584316,8216160,2061580,2,"3952:2050816kB;3954:10764kB"
2285.8,5584316,8216160,2061580,2,"3952:2050816kB;3954:10764kB"
2290.8,5584316,8216160,2061580,2,"3952:2050816kB;3954:10764kB"
2295.8,5584316,8216160,2061580,2,"3952:2050816kB;3954:10764kB"
2300.8,5584316,8216160,2061580,2,"3952:2050816kB;3954:10764kB"
2305.8,5584316,8216160,2061580,2,"3952:2050816kB;3954:10764kB"
2310.8,5584316,8216160,2061580,2,"3952:2050816kB;3954:10764kB"
2315.8,5584316,8216160,2061580,2,"3952:2050816kB;3954:10764kB"
2320.8,5584316,8216160,2061580,2,"3952:2050816kB;3954:10764kB"
2325.9,5584316,8216160,2061580,2,"3952:2050816kB;3954:10764kB"
2330.9,5584316,8216160,2061580,2,"3952:2050816kB;3954:10764kB"
2335.9,5584316,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2340.9,5584316,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2345.9,5584316,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2350.9,5584316,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2355.9,5584316,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2360.9,5584316,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2365.9,5584316,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2370.9,5584316,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2375.9,5584316,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2380.9,5584316,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2385.9,5584316,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2390.9,5584316,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2395.9,5584316,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2400.9,5584316,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2405.9,5584316,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2410.9,5584316,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2416.0,5584316,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2421.0,5584316,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2426.0,5584316,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2431.0,5584316,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2436.0,5584316,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2441.0,5585076,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2446.0,5585076,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2451.0,5585076,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2456.0,5585076,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2461.0,5585076,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2466.0,5585076,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2471.0,5585076,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2476.0,5585076,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2481.0,5585076,8216160,2061584,2,"3952:2050816kB;3954:10768kB"
2486.0,5585076,8216160,2061588,2,"3952:2050816kB;3954:10772kB"
2491.0,5585076,8216160,2061588,2,"3952:2050816kB;3954:10772kB"
2496.1,5585076,8216160,2061588,2,"3952:2050816kB;3954:10772kB"
2501.1,5585076,8216160,2061588,2,"3952:2050816kB;3954:10772kB"
2506.1,5585076,8216160,2061588,2,"3952:2050816kB;3954:10772kB"
2511.1,5585076,8216160,2061588,2,"3952:2050816kB;3954:10772kB"
2516.1,5585076,8216160,2061588,2,"3952:2050816kB;3954:10772kB"
2521.1,5585076,8216160,2061588,2,"3952:2050816kB;3954:10772kB"
2526.1,5585076,8216160,2061588,2,"3952:2050816kB;3954:10772kB"
2531.1,5585076,8216160,2061588,2,"3952:2050816kB;3954:10772kB"
2536.1,5585076,8216160,2061588,2,"3952:2050816kB;3954:10772kB"
2541.1,6452336,8216160,1118724,2,"3952:1107952kB;3954:10772kB"
2546.1,7627220,8216160,10772,1,"3954:10772kB"
2551.1,7627220,8216160,10772,1,"3954:10772kB"
2556.1,7627220,8216160,10772,1,"3954:10772kB"
2561.1,7627220,8216160,10772,1,"3954:10772kB"
2566.1,7627220,8216160,10772,1,"3954:10772kB"
2571.1,7627220,8216160,10772,1,"3954:10772kB"
2576.1,7627224,8216160,10772,1,"3954:10772kB"
2581.2,7627224,8216160,10772,1,"3954:10772kB"
2586.2,7627224,8216160,10772,1,"3954:10772kB"
2591.2,7627224,8216160,10776,1,"3954:10776kB"
2596.2,7627224,8216160,10776,1,"3954:10776kB"
2601.2,7629056,8216160,10776,1,"3954:10776kB"
2606.2,7629056,8216160,10776,1,"3954:10776kB"
2611.2,7627904,8216160,10776,1,"3954:10776kB"
2616.2,7627904,8216160,10776,1,"3954:10776kB"
2621.2,7625720,8216160,10776,1,"3954:10776kB"
2626.2,7625720,8216160,10776,1,"3954:10776kB"
2631.2,7626696,8216160,10776,1,"3954:10776kB"
2636.2,7626696,8216160,10776,1,"3954:10776kB"
2641.2,7629296,8216160,10776,1,"3954:10776kB"
2646.2,7629044,8216160,10776,1,"3954:10776kB"
2651.2,7629044,8216160,10776,1,"3954:10776kB"
2656.2,7629044,8216160,10776,1,"3954:10776kB"
2661.2,7629044,8216160,10776,1,"3954:10776kB"
2666.2,7629044,8216160,10776,1,"3954:10776kB"
2671.2,7629044,8216160,10776,1,"3954:10776kB"
2676.3,7629044,8216160,10780,1,"3954:10780kB"
2681.3,7628288,8216160,10780,1,"3954:10780kB"
2686.3,7628288,8216160,10780,1,"3954:10780kB"
2691.3,7628036,8216160,10780,1,"3954:10780kB"
2696.3,7626272,8216160,10780,1,"3954:10780kB"
2701.3,7626272,8216160,10780,1,"3954:10780kB"
2706.3,7626776,8216160,10780,1,"3954:10780kB"
2711.3,7626776,8216160,10780,1,"3954:10780kB"
2716.3,7626776,8216160,10784,1,"3954:10784kB"
2721.3,7626776,8216160,10784,1,"3954:10784kB"
2726.3,7626776,8216160,10784,1,"3954:10784kB"
2731.3,7626776,8216160,10784,1,"3954:10784kB"
2736.3,7626776,8216160,10784,1,"3954:10784kB"
2741.3,7626776,8216160,10784,1,"3954:10784kB"
2746.3,7626776,8216160,10784,1,"3954:10784kB"
2751.3,7626776,8216160,10784,1,"3954:10784kB"
2756.3,7626776,8216160,10784,1,"3954:10784kB"
2761.3,7626776,8216160,10784,1,"3954:10784kB"
2766.4,7626776,8216160,10784,1,"3954:10784kB"
2771.4,7626776,8216160,10784,1,"3954:10784kB"
2776.4,7626776,8216160,10784,1,"3954:10784kB"
2781.4,7626776,8216160,10784,1,"3954:10784kB"
2786.4,7626776,8216160,10784,1,"3954:10784kB"
2791.4,7626776,8216160,10784,1,"3954:10784kB"
2796.4,7626776,8216160,10784,1,"3954:10784kB"
2801.4,7626776,8216160,10784,1,"3954:10784kB"
2806.5,7626776,8216160,10784,1,"3954:10784kB"
2811.5,7626776,8216160,10784,1,"3954:10784kB"
2816.5,7626776,8216160,10784,1,"3954:10784kB"
2821.5,7628512,8216160,10784,1,"3954:10784kB"
2826.5,7628512,8216160,10784,1,"3954:10784kB"
2831.5,7629788,8216160,10784,1,"3954:10784kB"
2836.5,7629788,8216160,10784,1,"3954:10784kB"
2841.5,7629928,8216160,10784,1,"3954:10784kB"
2846.5,7629928,8216160,10788,1,"3954:10788kB"
2851.5,7631060,8216160,10788,1,"3954:10788kB"
2856.5,7631060,8216160,10788,1,"3954:10788kB"
2861.5,7631060,8216160,10788,1,"3954:10788kB"
2866.5,7631060,8216160,10788,1,"3954:10788kB"
2871.5,7631408,8216160,10788,1,"3954:10788kB"
2876.5,7630652,8216160,10788,1,"3954:10788kB"
2881.5,7630652,8216160,10788,1,"3954:10788kB"
2886.5,7630652,8216160,10788,1,"3954:10788kB"
2891.6,7630652,8216160,10788,1,"3954:10788kB"
2896.6,7630652,8216160,10788,1,"3954:10788kB"
2901.6,7630652,8216160,10788,1,"3954:10788kB"
2906.6,7630652,8216160,10788,1,"3954:10788kB"
2911.6,7631144,8216160,10788,1,"3954:10788kB"
2916.6,7632852,8216160,10788,1,"3954:10788kB"
2921.6,7632852,8216160,10788,1,"3954:10788kB"
2926.6,7631868,8216160,10788,1,"3954:10788kB"
2931.6,7631868,8216160,10788,1,"3954:10788kB"
2936.6,7631868,8216160,10788,1,"3954:10788kB"
2941.6,7631868,8216160,10788,1,"3954:10788kB"
2946.6,7631868,8216160,10788,1,"3954:10788kB"
2951.6,7631364,8216160,10788,1,"3954:10788kB"
2956.6,7631220,8216160,10788,1,"3954:10788kB"
2961.6,7631220,8216160,10788,1,"3954:10788kB"
2966.6,7628160,8216160,10788,1,"3954:10788kB"
2971.6,7628412,8216160,10788,1,"3954:10788kB"
2976.6,7630056,8216160,10788,1,"3954:10788kB"
2981.7,7630064,8216160,10788,1,"3954:10788kB"
2986.7,7630064,8216160,10788,1,"3954:10788kB"
2991.7,7630064,8216160,10788,1,"3954:10788kB"
2996.7,7630064,8216160,10792,1,"3954:10792kB"
3001.7,7630064,8216160,10792,1,"3954:10792kB"
3006.7,7630064,8216160,10792,1,"3954:10792kB"
3011.7,7630072,8216160,10792,1,"3954:10792kB"
3016.7,7630072,8216160,10792,1,"3954:10792kB"
