t_s,mem_available_kb,mem_total_kb,matching_rss_kb,n_matching,detail
0.0,7645164,8216160,43112,4,"5387:6148kB;5745:10456kB;5746:13856kB;5747:12652kB"
1544.4,5839248,8216160,1780984,3,"5745:10720kB;5746:1466548kB;5747:303716kB"
1549.4,5881268,8216160,1780984,3,"5745:10720kB;5746:1466548kB;5747:303716kB"
1554.4,5885448,8216160,1780984,3,"5745:10720kB;5746:1466548kB;5747:303716kB"
1559.4,5885448,8216160,1780984,3,"5745:10720kB;5746:1466548kB;5747:303716kB"
1564.5,5885448,8216160,1780984,3,"5745:10720kB;5746:1466548kB;5747:303716kB"
1569.5,5885448,8216160,1780984,3,"5745:10720kB;5746:1466548kB;5747:303716kB"
1574.5,5885448,8216160,1780988,3,"5745:10724kB;5746:1466548kB;5747:303716kB"
1579.5,5885448,8216160,1780988,3,"5745:10724kB;5746:1466548kB;5747:303716kB"
1584.5,5885448,8216160,1780988,3,"5745:10724kB;5746:1466548kB;5747:303716kB"
1589.5,5885448,8216160,1780988,3,"5745:10724kB;5746:1466548kB;5747:303716kB"
1594.6,5885448,8216160,1780988,3,"5745:10724kB;5746:1466548kB;5747:303716kB"
1599.6,5885448,8216160,1780988,3,"5745:10724kB;5746:1466548kB;5747:303716kB"
1604.6,5885448,8216160,1780988,3,"5745:10724kB;5746:1466548kB;5747:303716kB"
1609.6,5885448,8216160,1780988,3,"5745:10724kB;5746:1466548kB;5747:303716kB"
1614.6,5885448,8216160,1780988,3,"5745:10724kB;5746:1466548kB;5747:303716kB"
1619.6,5885448,8216160,1780988,3,"5745:10724kB;5746:1466548kB;5747:303716kB"
1624.7,5885448,8216160,1780988,3,"5745:10724kB;5746:1466548kB;5747:303716kB"
1629.7,5885452,8216160,1780988,3,"5745:10724kB;5746:1466548kB;5747:303716kB"
1634.7,5885452,8216160,1780988,3,"5745:10724kB;5746:1466548kB;5747:303716kB"
1639.7,5885452,8216160,1780988,3,"5745:10724kB;5746:1466548kB;5747:303716kB"
1644.7,5885452,8216160,1780988,3,"5745:10724kB;5746:1466548kB;5747:303716kB"
1649.7,5885452,8216160,1780988,3,"5745:10724kB;5746:1466548kB;5747:303716kB"
1654.8,5885452,8216160,1780988,3,"5745:10724kB;5746:1466548kB;5747:303716kB"
1659.8,5885452,8216160,1780988,3,"5745:10724kB;5746:1466548kB;5747:303716kB"
1664.8,5885452,8216160,1780988,3,"5745:10724kB;5746:1466548kB;5747:303716kB"
1669.8,5885452,8216160,1780988,3,"5745:10724kB;5746:1466548kB;5747:303716kB"
1674.8,5885452,8216160,1780988,3,"5745:10724kB;5746:1466548kB;5747:303716kB"
1679.8,5885452,8216160,1780988,3,"5745:10724kB;5746:1466548kB;5747:303716kB"
1684.8,5885452,8216160,1780988,3,"5745:10724kB;5746:1466548kB;5747:303716kB"
1689.9,5885452,8216160,1780988,3,"5745:10724kB;5746:1466548kB;5747:303716kB"
1694.9,5885452,8216160,1780988,3,"5745:10724kB;5746:1466548kB;5747:303716kB"
1699.9,5885452,8216160,1780992,3,"5745:10728kB;5746:1466548kB;5747:303716kB"
1704.9,5885452,8216160,1780992,3,"5745:10728kB;5746:1466548kB;5747:303716kB"
1709.9,5887760,8216160,1780992,3,"5745:10728kB;5746:1466548kB;5747:303716kB"
1715.0,5887760,8216160,1780992,3,"5745:10728kB;5746:1466548kB;5747:303716kB"
1720.0,5887760,8216160,1780992,3,"5745:10728kB;5746:1466548kB;5747:303716kB"
1725.0,5892888,8216160,1780992,3,"5745:10728kB;5746:1466548kB;5747:303716kB"
1730.0,5887700,8216160,1780992,3,"5745:10728kB;5746:1466548kB;5747:303716kB"
1735.0,5886944,8216160,1780992,3,"5745:10728kB;5746:1466548kB;5747:303716kB"
1740.0,5886944,8216160,1780992,3,"5745:10728kB;5746:1466548kB;5747:303716kB"
1745.1,5886944,8216160,1780992,3,"5745:10728kB;5746:1466548kB;5747:303716kB"
1750.1,5886944,8216160,1780992,3,"5745:10728kB;5746:1466548kB;5747:303716kB"
1755.1,5886944,8216160,1780992,3,"5745:10728kB;5746:1466548kB;5747:303716kB"
1760.1,5886944,8216160,1780992,3,"5745:10728kB;5746:1466548kB;5747:303716kB"
1765.1,5886944,8216160,1780992,3,"5745:10728kB;5746:1466548kB;5747:303716kB"
1770.1,5886944,8216160,1780992,3,"5745:10728kB;5746:1466548kB;5747:303716kB"
1775.1,7234664,8216160,454644,3,"5745:10728kB;5746:140200kB;5747:303716kB"
1780.2,6811144,8216160,875580,3,"5745:10728kB;5746:561136kB;5747:303716kB"
1785.2,6454208,8216160,1165324,3,"5745:10728kB;5746:850880kB;5747:303716kB"
1790.2,6308052,8216160,1376992,3,"5745:10728kB;5746:1062548kB;5747:303716kB"
1795.2,5736772,8216160,1952212,3,"5745:10728kB;5746:1637768kB;5747:303716kB"
1800.3,5684128,8216160,1804488,3,"5745:10728kB;5746:1490044kB;5747:303716kB"
1805.3,5725328,8216160,1804488,3,"5745:10728kB;5746:1490044kB;5747:303716kB"
1810.3,5766084,8216160,1804488,3,"5745:10728kB;5746:1490044kB;5747:303716kB"
1815.3,5807588,8216160,1804488,3,"5745:10728kB;5746:1490044kB;5747:303716kB"
1820.3,5844628,8216160,1804488,3,"5745:10728kB;5746:1490044kB;5747:303716kB"
1825.3,5858928,8216160,1804488,3,"5745:10728kB;5746:1490044kB;5747:303716kB"
1830.4,5858928,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1835.4,5858676,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1840.4,5858928,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1845.4,5861500,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1850.4,5863876,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1855.5,5863624,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1860.5,5865424,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1865.5,5864164,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1870.5,5864164,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1875.5,5864164,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1880.6,5862400,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1885.6,5862400,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1890.6,5862732,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1895.7,5862732,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1901.9,5862732,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1907.1,5861220,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1912.1,5861220,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1917.1,5861220,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1922.1,5861220,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1927.1,5861220,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1932.1,5861220,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1937.2,5861220,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1942.2,5861220,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1947.2,5861220,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1952.2,5861220,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1957.3,5861220,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1962.3,5861220,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1967.3,5861220,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1972.3,5861220,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1977.3,5861220,8216160,1804492,3,"5745:10732kB;5746:1490044kB;5747:303716kB"
1982.3,5861220,8216160,1804496,3,"5745:10736kB;5746:1490044kB;5747:303716kB"
1987.3,5861220,8216160,1804496,3,"5745:10736kB;5746:1490044kB;5747:303716kB"
1992.4,5861220,8216160,1804496,3,"5745:10736kB;5746:1490044kB;5747:303716kB"
1997.4,5861220,8216160,1804496,3,"5745:10736kB;5746:1490044kB;5747:303716kB"
2002.4,5861220,8216160,1804496,3,"5745:10736kB;5746:1490044kB;5747:303716kB"
2007.4,5861220,8216160,1804496,3,"5745:10736kB;5746:1490044kB;5747:303716kB"
2012.4,5890828,8216160,1785184,3,"5745:10736kB;5746:1490044kB;5747:284404kB"
2017.5,5867796,8216160,1812148,3,"5745:10736kB;5746:1490044kB;5747:311368kB"
2022.5,5866032,8216160,1812148,3,"5745:10736kB;5746:1490044kB;5747:311368kB"
2027.5,5866032,8216160,1812148,3,"5745:10736kB;5746:1490044kB;5747:311368kB"
2032.5,5865780,8216160,1812148,3,"5745:10736kB;5746:1490044kB;5747:311368kB"
2037.5,5865780,8216160,1812148,3,"5745:10736kB;5746:1490044kB;5747:311368kB"
2042.5,5865780,8216160,1812148,3,"5745:10736kB;5746:1490044kB;5747:311368kB"
2047.6,5865780,8216160,1812148,3,"5745:10736kB;5746:1490044kB;5747:311368kB"
2052.6,5864772,8216160,1812148,3,"5745:10736kB;5746:1490044kB;5747:311368kB"
2057.6,6076928,8216160,1585908,3,"5745:10736kB;5746:1263804kB;5747:311368kB"
2062.6,6878576,8216160,804172,3,"5745:10736kB;5746:482068kB;5747:311368kB"
2067.6,6745756,8216160,943660,3,"5745:10736kB;5746:621556kB;5747:311368kB"
2072.7,6460232,8216160,1180396,3,"5745:10736kB;5746:858292kB;5747:311368kB"
2077.7,6379688,8216160,1312164,3,"5745:10736kB;5746:990060kB;5747:311368kB"
2082.8,6091068,8216160,1583596,3,"5745:10736kB;5746:1261492kB;5747:311368kB"
2087.8,5591412,8216160,2077720,3,"5745:10740kB;5746:1755612kB;5747:311368kB"
2092.8,5670584,8216160,1836204,3,"5745:10740kB;5746:1514096kB;5747:311368kB"
2097.8,5711336,8216160,1836204,3,"5745:10740kB;5746:1514096kB;5747:311368kB"
2102.8,5752056,8216160,1836204,3,"5745:10740kB;5746:1514096kB;5747:311368kB"
2107.8,5792124,8216160,1836204,3,"5745:10740kB;5746:1514096kB;5747:311368kB"
2112.9,5819960,8216160,1836204,3,"5745:10740kB;5746:1514096kB;5747:311368kB"
2117.9,5819776,8216160,1836204,3,"5745:10740kB;5746:1514096kB;5747:311368kB"
2122.9,5819776,8216160,1836204,3,"5745:10740kB;5746:1514096kB;5747:311368kB"
2127.9,5819776,8216160,1836204,3,"5745:10740kB;5746:1514096kB;5747:311368kB"
2132.9,5819776,8216160,1836204,3,"5745:10740kB;5746:1514096kB;5747:311368kB"
2137.9,5819776,8216160,1836204,3,"5745:10740kB;5746:1514096kB;5747:311368kB"
2142.9,5819776,8216160,1836204,3,"5745:10740kB;5746:1514096kB;5747:311368kB"
2148.0,5819776,8216160,1836204,3,"5745:10740kB;5746:1514096kB;5747:311368kB"
2153.0,5819776,8216160,1836204,3,"5745:10740kB;5746:1514096kB;5747:311368kB"
2158.0,5819780,8216160,1836204,3,"5745:10740kB;5746:1514096kB;5747:311368kB"
2163.0,5819780,8216160,1836204,3,"5745:10740kB;5746:1514096kB;5747:311368kB"
2168.0,5819780,8216160,1836204,3,"5745:10740kB;5746:1514096kB;5747:311368kB"
2173.0,5819784,8216160,1836204,3,"5745:10740kB;5746:1514096kB;5747:311368kB"
2178.1,5819784,8216160,1836204,3,"5745:10740kB;5746:1514096kB;5747:311368kB"
2183.1,5819784,8216160,1836204,3,"5745:10740kB;5746:1514096kB;5747:311368kB"
2188.1,5819784,8216160,1836204,3,"5745:10740kB;5746:1514096kB;5747:311368kB"
2193.1,5819784,8216160,1836204,3,"5745:10740kB;5746:1514096kB;5747:311368kB"
2198.1,5819784,8216160,1836204,3,"5745:10740kB;5746:1514096kB;5747:311368kB"
2203.1,5819784,8216160,1836204,3,"5745:10740kB;5746:1514096kB;5747:311368kB"
2208.2,5819784,8216160,1836204,3,"5745:10740kB;5746:1514096kB;5747:311368kB"
2213.2,5819784,8216160,1836208,3,"5745:10744kB;5746:1514096kB;5747:311368kB"
2218.2,5819784,8216160,1836208,3,"5745:10744kB;5746:1514096kB;5747:311368kB"
2223.2,5819784,8216160,1836208,3,"5745:10744kB;5746:1514096kB;5747:311368kB"
2228.2,5819788,8216160,1836208,3,"5745:10744kB;5746:1514096kB;5747:311368kB"
2233.2,5819788,8216160,1836208,3,"5745:10744kB;5746:1514096kB;5747:311368kB"
2238.3,5819788,8216160,1836208,3,"5745:10744kB;5746:1514096kB;5747:311368kB"
2243.3,5819788,8216160,1836208,3,"5745:10744kB;5746:1514096kB;5747:311368kB"
2248.3,5819788,8216160,1836208,3,"5745:10744kB;5746:1514096kB;5747:311368kB"
2253.3,5819788,8216160,1836208,3,"5745:10744kB;5746:1514096kB;5747:311368kB"
2258.3,5819788,8216160,1836208,3,"5745:10744kB;5746:1514096kB;5747:311368kB"
2263.3,5819788,8216160,1836208,3,"5745:10744kB;5746:1514096kB;5747:311368kB"
2268.3,5819788,8216160,1836208,3,"5745:10744kB;5746:1514096kB;5747:311368kB"
2273.4,5819788,8216160,1836208,3,"5745:10744kB;5746:1514096kB;5747:311368kB"
2278.4,5819788,8216160,1836208,3,"5745:10744kB;5746:1514096kB;5747:311368kB"
2283.4,5819788,8216160,1836208,3,"5745:10744kB;5746:1514096kB;5747:311368kB"
2288.4,5821176,8216160,1836208,3,"5745:10744kB;5746:1514096kB;5747:311368kB"
2293.4,5822748,8216160,1836208,3,"5745:10744kB;5746:1514096kB;5747:311368kB"
2298.5,5823628,8216160,1836208,3,"5745:10744kB;5746:1514096kB;5747:311368kB"
2303.5,5821112,8216160,1836208,3,"5745:10744kB;5746:1514096kB;5747:311368kB"
2308.5,5821112,8216160,1836208,3,"5745:10744kB;5746:1514096kB;5747:311368kB"
2313.5,5821112,8216160,1836208,3,"5745:10744kB;5746:1514096kB;5747:311368kB"
2318.5,5821112,8216160,1836208,3,"5745:10744kB;5746:1514096kB;5747:311368kB"
2323.5,5821112,8216160,1836208,3,"5745:10744kB;5746:1514096kB;5747:311368kB"
2328.6,5821112,8216160,1836208,3,"5745:10744kB;5746:1514096kB;5747:311368kB"
2333.6,5821112,8216160,1836208,3,"5745:10744kB;5746:1514096kB;5747:311368kB"
2338.6,5821112,8216160,1836208,3,"5745:10744kB;5746:1514096kB;5747:311368kB"
2343.6,5821112,8216160,1836212,3,"5745:10748kB;5746:1514096kB;5747:311368kB"
2348.6,5824252,8216160,1836212,3,"5745:10748kB;5746:1514096kB;5747:311368kB"
2353.6,5824252,8216160,1836212,3,"5745:10748kB;5746:1514096kB;5747:311368kB"
2358.6,5823496,8216160,1836212,3,"5745:10748kB;5746:1514096kB;5747:311368kB"
2363.7,5823496,8216160,1836212,3,"5745:10748kB;5746:1514096kB;5747:311368kB"
2368.7,5823724,8216160,1836212,3,"5745:10748kB;5746:1514096kB;5747:311368kB"
2373.7,6872608,8216160,754988,3,"5745:10748kB;5746:432872kB;5747:311368kB"
2378.7,6465648,8216160,1207604,3,"5745:10748kB;5746:885488kB;5747:311368kB"
2383.8,6369116,8216160,1303640,3,"5745:10748kB;5746:981524kB;5747:311368kB"
2388.8,6111092,8216160,1569040,3,"5745:10748kB;5746:1246924kB;5747:311368kB"
2393.8,5652856,8216160,1763620,3,"5745:10748kB;5746:1441504kB;5747:311368kB"
2398.8,5674412,8216160,1860792,3,"5745:10748kB;5746:1538676kB;5747:311368kB"
2403.8,5713388,8216160,1860792,3,"5745:10748kB;5746:1538676kB;5747:311368kB"
2408.9,5755676,8216160,1860792,3,"5745:10748kB;5746:1538676kB;5747:311368kB"
2413.9,5787740,8216160,1860792,3,"5745:10748kB;5746:1538676kB;5747:311368kB"
2418.9,5798264,8216160,1860792,3,"5745:10748kB;5746:1538676kB;5747:311368kB"
2423.9,5798416,8216160,1860792,3,"5745:10748kB;5746:1538676kB;5747:311368kB"
2428.9,5798416,8216160,1860792,3,"5745:10748kB;5746:1538676kB;5747:311368kB"
2433.9,5798824,8216160,1860792,3,"5745:10748kB;5746:1538676kB;5747:311368kB"
2439.0,5797816,8216160,1860792,3,"5745:10748kB;5746:1538676kB;5747:311368kB"
2444.0,5799076,8216160,1860792,3,"5745:10748kB;5746:1538676kB;5747:311368kB"
2449.0,5798824,8216160,1860792,3,"5745:10748kB;5746:1538676kB;5747:311368kB"
2454.0,5798488,8216160,1860792,3,"5745:10748kB;5746:1538676kB;5747:311368kB"
2459.0,5797732,8216160,1860792,3,"5745:10748kB;5746:1538676kB;5747:311368kB"
2464.0,5797732,8216160,1860792,3,"5745:10748kB;5746:1538676kB;5747:311368kB"
2469.1,5797228,8216160,1860792,3,"5745:10748kB;5746:1538676kB;5747:311368kB"
2474.1,5797228,8216160,1860792,3,"5745:10748kB;5746:1538676kB;5747:311368kB"
2479.1,5797228,8216160,1860792,3,"5745:10748kB;5746:1538676kB;5747:311368kB"
2484.1,5798272,8216160,1860792,3,"5745:10748kB;5746:1538676kB;5747:311368kB"
2489.2,5797516,8216160,1860792,3,"5745:10748kB;5746:1538676kB;5747:311368kB"
2494.2,5796864,8216160,1860796,3,"5745:10752kB;5746:1538676kB;5747:311368kB"
2499.2,5796080,8216160,1860796,3,"5745:10752kB;5746:1538676kB;5747:311368kB"
2504.2,5795828,8216160,1860796,3,"5745:10752kB;5746:1538676kB;5747:311368kB"
2509.5,5795828,8216160,1860796,3,"5745:10752kB;5746:1538676kB;5747:311368kB"
2514.9,5796260,8216160,1860796,3,"5745:10752kB;5746:1538676kB;5747:311368kB"
2519.9,5796260,8216160,1860796,3,"5745:10752kB;5746:1538676kB;5747:311368kB"
2524.9,5796260,8216160,1860796,3,"5745:10752kB;5746:1538676kB;5747:311368kB"
2529.9,5796260,8216160,1860796,3,"5745:10752kB;5746:1538676kB;5747:311368kB"
2534.9,5796260,8216160,1860796,3,"5745:10752kB;5746:1538676kB;5747:311368kB"
2540.0,5796260,8216160,1860796,3,"5745:10752kB;5746:1538676kB;5747:311368kB"
2545.0,5796260,8216160,1860796,3,"5745:10752kB;5746:1538676kB;5747:311368kB"
2550.0,5796260,8216160,1860796,3,"5745:10752kB;5746:1538676kB;5747:311368kB"
2555.0,5796260,8216160,1860796,3,"5745:10752kB;5746:1538676kB;5747:311368kB"
2560.0,5796260,8216160,1860796,3,"5745:10752kB;5746:1538676kB;5747:311368kB"
2565.0,5796260,8216160,1860796,3,"5745:10752kB;5746:1538676kB;5747:311368kB"
2570.1,5796260,8216160,1860796,3,"5745:10752kB;5746:1538676kB;5747:311368kB"
2575.1,5796260,8216160,1860796,3,"5745:10752kB;5746:1538676kB;5747:311368kB"
2580.1,5796260,8216160,1860796,3,"5745:10752kB;5746:1538676kB;5747:311368kB"
2585.1,5796260,8216160,1860796,3,"5745:10752kB;5746:1538676kB;5747:311368kB"
2590.1,5796260,8216160,1860796,3,"5745:10752kB;5746:1538676kB;5747:311368kB"
2595.1,5796260,8216160,1860796,3,"5745:10752kB;5746:1538676kB;5747:311368kB"
2600.2,5802808,8216160,1860800,3,"5745:10756kB;5746:1538676kB;5747:311368kB"
2605.2,5802808,8216160,1860800,3,"5745:10756kB;5746:1538676kB;5747:311368kB"
2610.2,5802808,8216160,1860800,3,"5745:10756kB;5746:1538676kB;5747:311368kB"
2615.2,5795304,8216160,1868736,3,"5745:10756kB;5746:1538676kB;5747:319304kB"
2620.2,5795304,8216160,1868736,3,"5745:10756kB;5746:1538676kB;5747:319304kB"
2625.3,5795304,8216160,1868736,3,"5745:10756kB;5746:1538676kB;5747:319304kB"
2630.3,5795304,8216160,1868736,3,"5745:10756kB;5746:1538676kB;5747:319304kB"
2635.3,5795304,8216160,1868736,3,"5745:10756kB;5746:1538676kB;5747:319304kB"
2640.3,5795556,8216160,1868736,3,"5745:10756kB;5746:1538676kB;5747:319304kB"
2645.3,5796480,8216160,1868736,3,"5745:10756kB;5746:1538676kB;5747:319304kB"
2650.3,5796480,8216160,1868736,3,"5745:10756kB;5746:1538676kB;5747:319304kB"
2655.3,5800432,8216160,1868736,3,"5745:10756kB;5746:1538676kB;5747:319304kB"
2660.4,5800684,8216160,1868736,3,"5745:10756kB;5746:1538676kB;5747:319304kB"
2665.4,5800632,8216160,1868736,3,"5745:10756kB;5746:1538676kB;5747:319304kB"
2670.4,5800632,8216160,1868736,3,"5745:10756kB;5746:1538676kB;5747:319304kB"
2675.4,5797560,8216160,1868736,3,"5745:10756kB;5746:1538676kB;5747:319304kB"
2680.4,5797308,8216160,1868736,3,"5745:10756kB;5746:1538676kB;5747:319304kB"
2685.4,5797308,8216160,1868736,3,"5745:10756kB;5746:1538676kB;5747:319304kB"
2690.5,6996676,8216160,664308,3,"5745:10756kB;5746:334248kB;5747:319304kB"
2695.5,6482348,8216160,1174312,3,"5745:10756kB;5746:844252kB;5747:319304kB"
2700.5,6347520,8216160,1311936,3,"5745:10756kB;5746:981876kB;5747:319304kB"
2705.5,6036632,8216160,1622384,3,"5745:10756kB;5746:1292324kB;5747:319304kB"
2710.5,5633420,8216160,1839752,3,"5745:10756kB;5746:1509692kB;5747:319304kB"
2715.6,5644716,8216160,1893884,3,"5745:10756kB;5746:1563824kB;5747:319304kB"
2720.6,5701164,8216160,1893884,3,"5745:10756kB;5746:1563824kB;5747:319304kB"
2725.6,5747920,8216160,1893888,3,"5745:10760kB;5746:1563824kB;5747:319304kB"
2730.6,5752332,8216160,1893888,3,"5745:10760kB;5746:1563824kB;5747:319304kB"
2735.6,5756348,8216160,1893888,3,"5745:10760kB;5746:1563824kB;5747:319304kB"
2740.6,5756368,8216160,1893888,3,"5745:10760kB;5746:1563824kB;5747:319304kB"
2745.6,5756368,8216160,1893888,3,"5745:10760kB;5746:1563824kB;5747:319304kB"
2750.7,5756368,8216160,1893888,3,"5745:10760kB;5746:1563824kB;5747:319304kB"
2755.7,5756620,8216160,1893888,3,"5745:10760kB;5746:1563824kB;5747:319304kB"
2760.7,5758568,8216160,1893888,3,"5745:10760kB;5746:1563824kB;5747:319304kB"
2765.7,5758568,8216160,1893888,3,"5745:10760kB;5746:1563824kB;5747:319304kB"
2770.7,5763184,8216160,1893888,3,"5745:10760kB;5746:1563824kB;5747:319304kB"
2775.7,5763184,8216160,1893888,3,"5745:10760kB;5746:1563824kB;5747:319304kB"
2780.7,5766928,8216160,1893888,3,"5745:10760kB;5746:1563824kB;5747:319304kB"
2785.8,5766928,8216160,1893888,3,"5745:10760kB;5746:1563824kB;5747:319304kB"
2790.8,5766928,8216160,1893888,3,"5745:10760kB;5746:1563824kB;5747:319304kB"
2795.8,5766928,8216160,1893888,3,"5745:10760kB;5746:1563824kB;5747:319304kB"
2800.8,5766928,8216160,1893888,3,"5745:10760kB;5746:1563824kB;5747:319304kB"
2805.8,5766928,8216160,1893888,3,"5745:10760kB;5746:1563824kB;5747:319304kB"
2810.8,5766928,8216160,1893888,3,"5745:10760kB;5746:1563824kB;5747:319304kB"
2815.8,5766928,8216160,1893888,3,"5745:10760kB;5746:1563824kB;5747:319304kB"
2820.9,5766928,8216160,1893888,3,"5745:10760kB;5746:1563824kB;5747:319304kB"
2825.9,5766676,8216160,1893888,3,"5745:10760kB;5746:1563824kB;5747:319304kB"
2830.9,5766676,8216160,1893888,3,"5745:10760kB;5746:1563824kB;5747:319304kB"
2835.9,5766676,8216160,1893888,3,"5745:10760kB;5746:1563824kB;5747:319304kB"
2840.9,5766676,8216160,1893888,3,"5745:10760kB;5746:1563824kB;5747:319304kB"
2845.9,5766676,8216160,1893888,3,"5745:10760kB;5746:1563824kB;5747:319304kB"
2850.9,5766676,8216160,1893888,3,"5745:10760kB;5746:1563824kB;5747:319304kB"
2856.0,5766676,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2861.0,5766676,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2866.0,5766676,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2871.0,5766676,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2876.0,5766716,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2881.0,5765092,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2886.1,5765092,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2891.1,5765092,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2896.1,5765092,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2901.1,5765092,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2906.1,5765092,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2911.1,5765092,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2916.1,5765092,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2921.2,5765092,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2926.2,5765092,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2931.2,5765092,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2936.2,5765092,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2941.2,5769376,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2946.2,5769376,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2951.2,5769632,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2956.3,5769632,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2961.3,5769456,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2966.3,5769204,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2971.3,5769592,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2976.3,5769592,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2981.4,5769600,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2986.4,5768592,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2991.4,5769628,8216160,1893892,3,"5745:10764kB;5746:1563824kB;5747:319304kB"
2996.4,6716460,8216160,798772,3,"5745:10764kB;5746:468704kB;5747:319304kB"
3001.4,6413204,8216160,1147920,3,"5745:10764kB;5746:817852kB;5747:319304kB"
3006.5,6277380,8216160,1375256,3,"5745:10768kB;5746:1045184kB;5747:319304kB"
3011.5,5698544,8216160,1956420,3,"5745:10768kB;5746:1626348kB;5747:319304kB"
3016.5,5622508,8216160,1919604,3,"5745:10768kB;5746:1589532kB;5747:319304kB"
3021.5,5662836,8216160,1919604,3,"5745:10768kB;5746:1589532kB;5747:319304kB"
3026.5,5707596,8216160,1919604,3,"5745:10768kB;5746:1589532kB;5747:319304kB"
3031.6,5723896,8216160,1919604,3,"5745:10768kB;5746:1589532kB;5747:319304kB"
3036.6,5723928,8216160,1919604,3,"5745:10768kB;5746:1589532kB;5747:319304kB"
3041.6,5723928,8216160,1919604,3,"5745:10768kB;5746:1589532kB;5747:319304kB"
3046.6,5723928,8216160,1919604,3,"5745:10768kB;5746:1589532kB;5747:319304kB"
3051.6,5723928,8216160,1919604,3,"5745:10768kB;5746:1589532kB;5747:319304kB"
3056.6,5726572,8216160,1919604,3,"5745:10768kB;5746:1589532kB;5747:319304kB"
